tree_id,split,n_dets,n_sides_observed,naive_B1,gt_B1,maxside_B1,naive_B2,gt_B2,maxside_B2,naive_B3,gt_B3,maxside_B3,naive_B4,gt_B4,maxside_B4,b3frac_naive,b4frac_naive,area_mean,area_p90,area_p10,M01_B1,M01_err_B1,M01_B2,M01_err_B2,M01_B3,M01_err_B3,M01_B4,M01_err_B4,M01_within1,M03_B1,M03_err_B1,M03_B2,M03_err_B2,M03_B3,M03_err_B3,M03_B4,M03_err_B4,M03_within1,M05_B1,M05_err_B1,M05_B2,M05_err_B2,M05_B3,M05_err_B3,M05_B4,M05_err_B4,M05_within1,M06_B1,M06_err_B1,M06_B2,M06_err_B2,M06_B3,M06_err_B3,M06_B4,M06_err_B4,M06_within1,M07_B1,M07_err_B1,M07_B2,M07_err_B2,M07_B3,M07_err_B3,M07_B4,M07_err_B4,M07_within1
DAMIMAS_A21B_0762,val,10,4,0,0,0,2,1,1,8,4,2,0,0,0,0.8,0.0,0.0062512282552,0.0102700271093,0.0012314255209000002,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True
DAMIMAS_A21B_0763,train,3,3,0,0,0,0,0,0,3,1,1,0,0,0,1.0,0.0,0.013469503298666667,0.024114082031200003,0.0040561739064,0,0,0,0,1,0,0,0,True,0,0,0,0,1,0,0,0,True,0,0,0,0,2,1,0,0,True,0,0,0,0,2,1,0,0,True,0,0,0,0,2,1,0,0,True
DAMIMAS_A21B_0764,train,12,4,0,0,0,2,1,1,7,4,3,3,2,2,0.5833333333333334,0.25,0.007989924479166667,0.013158556875000003,0.0055220642968,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True,0,0,1,0,4,0,2,0,True
DAMIMAS_A21B_0765,train,18,4,4,2,1,2,1,1,9,4,3,3,2,1,0.5,0.16666666666666666,0.012932494733777777,0.0293095209114,0.0030414816666,2,0,1,0,5,1,2,0,True,2,0,1,0,5,1,2,0,True,2,0,1,0,5,1,2,0,True,2,0,1,0,5,1,2,0,True,2,0,1,0,5,1,2,0,True
DAMIMAS_A21B_0766,train,14,4,2,1,1,2,1,1,6,3,2,4,2,1,0.42857142857142855,0.2857142857142857,0.007219636588571429,0.012482879505200006,0.0038286628386000002,1,0,1,0,3,0,2,0,True,1,0,1,0,3,0,2,0,True,1,0,1,0,3,0,2,0,True,1,0,1,0,3,0,2,0,True,1,0,1,0,3,0,2,0,True
DAMIMAS_A21B_0767,train,16,4,3,1,1,4,2,1,8,4,3,1,1,1,0.5,0.0625,0.012000434586562499,0.016381855078000003,0.007499187499999999,1,0,2,0,4,0,1,0,True,1,0,2,0,4,0,1,0,True,2,1,2,0,4,0,1,0,True,2,1,2,0,4,0,1,0,True,2,1,2,0,4,0,1,0,True
DAMIMAS_A21B_0768,train,16,4,5,2,2,2,1,1,9,5,3,0,0,0,0.5625,0.0,0.016515040787750002,0.0386292634115,0.007685546875000001,2,0,1,0,5,0,0,0,True,2,0,1,0,5,0,0,0,True,3,1,1,0,5,0,0,0,True,3,1,1,0,5,0,0,0,True,3,1,1,0,5,0,0,0,True
DAMIMAS_A21B_0769,train,26,4,0,0,0,2,1,1,18,10,6,6,4,2,0.6923076923076923,0.23076923076923078,0.01754657390823077,0.031493375651,0.0056421227865,0,0,1,0,10,0,3,-1,True,0,0,1,0,10,0,3,-1,True,0,0,1,0,10,0,3,-1,True,0,0,1,0,10,0,3,-1,True,0,0,1,0,10,0,3,-1,True
DAMIMAS_A21B_0770,train,19,4,0,0,0,3,2,1,12,7,4,4,2,2,0.631578947368421,0.21052631578947367,0.012300830276842104,0.023647247447999994,0.0042509729165999995,0,0,2,0,7,0,2,0,True,0,0,2,0,7,0,2,0,True,0,0,2,0,7,0,2,0,True,0,0,2,0,7,0,2,0,True,0,0,2,0,7,0,2,0,True
DAMIMAS_A21B_0771,val,15,4,0,0,0,7,3,2,7,4,2,1,1,1,0.4666666666666667,0.06666666666666667,0.0116441557118,0.0166282435416,0.00738672875,0,0,4,1,4,0,1,0,True,0,0,4,1,4,0,1,0,True,0,0,4,1,4,0,1,0,True,0,0,4,1,4,0,1,0,True,0,0,4,1,4,0,1,0,True
DAMIMAS_A21B_0772,train,9,4,5,2,2,0,0,0,4,2,1,0,0,0,0.4444444444444444,0.0,0.018253588049777777,0.0278207429168,0.009891769791599999,2,0,0,0,2,0,0,0,True,2,0,0,0,2,0,0,0,True,3,1,0,0,2,0,0,0,True,3,1,0,0,2,0,0,0,True,3,1,0,0,2,0,0,0,True
DAMIMAS_A21B_0773,train,16,4,3,1,1,2,1,1,10,5,3,1,1,1,0.625,0.0625,0.0134335412760625,0.0203706446615,0.006175926302,1,0,1,0,5,0,1,0,True,1,0,1,0,5,0,1,0,True,2,1,1,0,5,0,1,0,True,2,1,1,0,5,0,1,0,True,2,1,1,0,5,0,1,0,True
DAMIMAS_A21B_0774,train,8,4,1,1,1,1,1,1,6,6,2,0,0,0,0.75,0.0,0.00555022858075,0.0076157015625,0.0041442932813,1,0,1,0,3,-3,0,0,False,1,0,1,0,3,-3,0,0,False,1,0,1,0,3,-3,0,0,False,1,0,1,0,3,-3,0,0,False,1,0,1,0,3,-3,0,0,False
DAMIMAS_A21B_0775,val,17,4,0,0,0,5,2,2,12,7,4,0,0,0,0.7058823529411765,0.0,0.020260933134235295,0.0338665386458,0.012214176979199999,0,0,3,1,6,-1,0,0,True,0,0,3,1,6,-1,0,0,True,0,0,3,1,6,-1,0,0,True,0,0,3,1,6,-1,0,0,True,0,0,3,1,6,-1,0,0,True
DAMIMAS_A21B_0776,val,17,4,2,1,1,3,1,1,8,4,3,4,2,1,0.47058823529411764,0.23529411764705882,0.017606239246294116,0.029613620104200003,0.009251985,1,0,2,1,4,0,2,0,True,1,0,2,1,4,0,2,0,True,1,0,2,1,4,0,2,0,True,1,0,2,1,4,0,2,0,True,1,0,2,1,4,0,2,0,True
DAMIMAS_A21B_0777,train,18,4,6,2,2,0,0,0,6,3,2,6,3,2,0.3333333333333333,0.3333333333333333,0.011502335083944444,0.0204532220313,0.0054152419272,3,1,0,0,3,0,4,1,True,3,1,0,0,3,0,3,0,True,3,1,0,0,3,0,3,0,True,3,1,0,0,3,0,3,0,True,3,1,0,0,3,0,3,0,True
DAMIMAS_A21B_0778,test,9,4,0,0,0,0,0,0,5,5,2,4,3,2,0.5555555555555556,0.4444444444444444,0.004908951794,0.008271800781200002,0.001154969271,0,0,0,0,3,-2,2,-1,False,0,0,0,0,3,-2,2,-1,False,0,0,0,0,3,-2,2,-1,False,0,0,0,0,3,-2,2,-1,False,0,0,0,0,3,-2,2,-1,False
DAMIMAS_A21B_0779,train,14,4,3,1,1,3,1,1,8,4,2,0,0,0,0.5714285714285714,0.0,0.014409640234357144,0.021473095000000005,0.0081086539062,1,0,2,1,4,0,0,0,True,1,0,2,1,4,0,0,0,True,2,1,2,1,4,0,0,0,True,2,1,2,1,4,0,0,0,True,2,1,2,1,4,0,0,0,True
DAMIMAS_A21B_0780,train,7,4,0,0,0,0,0,0,1,1,1,6,4,2,0.14285714285714285,0.8571428571428571,0.003971363504428571,0.0083878607292,0.0015693405728,0,0,0,0,1,0,3,-1,True,0,0,0,0,1,0,3,-1,True,0,0,0,0,1,0,3,-1,True,0,0,0,0,1,0,3,-1,True,0,0,0,0,1,0,3,-1,True
DAMIMAS_A21B_0781,train,22,4,0,0,0,7,4,2,9,5,3,6,3,2,0.4090909090909091,0.2727272727272727,0.01035707694127273,0.0166495082814,0.0023293684634000003,0,0,4,0,5,0,3,0,True,0,0,4,0,5,0,3,0,True,0,0,4,0,5,0,3,0,True,0,0,4,0,5,0,3,0,True,0,0,4,0,5,0,3,0,True
DAMIMAS_A21B_0782,val,7,4,0,0,0,0,0,0,6,3,2,1,1,1,0.8571428571428571,0.14285714285714285,0.011327301227714286,0.016730446770800003,0.006131358698,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True,0,0,0,0,3,0,1,0,True
DAMIMAS_A21B_0783,val,23,4,3,1,1,3,2,1,13,8,4,4,3,2,0.5652173913043478,0.17391304347826086,0.010601357472782607,0.020908692552000004,0.0047958827604,2,1,2,0,7,-1,2,-1,True,2,1,2,0,7,-1,2,-1,True,2,1,2,0,7,-1,2,-1,True,2,1,2,0,7,-1,2,-1,True,2,1,2,0,7,-1,2,-1,True
DAMIMAS_A21B_0784,train,13,4,0,0,0,6,3,2,6,4,2,1,1,1,0.46153846153846156,0.07692307692307693,0.010794149899846154,0.0159824864584,0.004026370260400001,0,0,3,0,3,-1,1,0,True,0,0,3,0,3,-1,1,0,True,0,0,3,0,3,-1,1,0,True,0,0,3,0,3,-1,1,0,True,0,0,3,0,3,-1,1,0,True
DAMIMAS_A21B_0785,train,14,4,0,0,0,4,2,2,10,4,3,0,0,0,0.7142857142857143,0.0,0.02139174278271428,0.0350931879426,0.012657686250000001,0,0,2,0,5,1,0,0,True,0,0,2,0,5,1,0,0,True,0,0,2,0,5,1,0,0,True,0,0,2,0,5,1,0,0,True,0,0,2,0,5,1,0,0,True
DAMIMAS_A21B_0786,val,6,4,2,1,1,2,1,1,2,1,1,0,0,0,0.3333333333333333,0.0,0.008158909288166668,0.012865828776000001,0.0047428528645,1,0,1,0,1,0,0,0,True,1,0,1,0,1,0,0,0,True,1,0,1,0,1,0,0,0,True,1,0,1,0,1,0,0,0,True,1,0,1,0,1,0,0,0,True
DAMIMAS_A21B_0787,val,12,4,0,0,0,5,3,2,7,4,2,0,0,0,0.5833333333333334,0.0,0.009976412630166668,0.015583003177000001,0.0072665553386,0,0,3,0,4,0,0,0,True,0,0,3,0,4,0,0,0,True,0,0,3,0,4,0,0,0,True,0,0,3,0,4,0,0,0,True,0,0,3,0,4,0,0,0,True
DAMIMAS_A21B_0788,train,21,4,0,0,0,2,1,1,14,7,4,5,3,2,0.6666666666666666,0.23809523809523808,0.015440485677095241,0.025292925,0.006791916146,0,0,1,0,8,1,3,0,True,0,0,1,0,8,1,3,0,True,0,0,1,0,8,1,3,0,True,0,0,1,0,8,1,3,0,True,0,0,1,0,8,1,3,0,True
DAMIMAS_A21B_0789,train,26,4,4,2,2,8,5,3,7,4,3,7,5,2,0.2692307692307692,0.2692307692307692,0.02259927533053846,0.037272572526,0.009597201562500001,2,0,5,0,4,0,4,-1,True,2,0,5,0,4,0,4,-1,True,2,0,5,0,4,0,4,-1,True,2,0,5,0,4,0,4,-1,True,2,0,5,0,4,0,4,-1,True
DAMIMAS_A21B_0790,train,15,4,4,2,2,0,0,0,11,6,4,0,0,0,0.7333333333333333,0.0,0.026997582708333336,0.04764064125,0.0108618532812,2,0,0,0,6,0,0,0,True,2,0,0,0,6,0,0,0,True,2,0,0,0,6,0,0,0,True,2,0,0,0,6,0,0,0,True,2,0,0,0,6,0,0,0,True
DAMIMAS_A21B_0791,test,9,4,0,0,0,2,1,1,7,4,2,0,0,0,0.7777777777777778,0.0,0.02300117265622222,0.027502972604000003,0.0165677348436,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True,0,0,1,0,4,0,0,0,True
DAMIMAS_A21B_0792,train,22,4,0,0,0,6,3,2,14,7,4,2,2,2,0.6363636363636364,0.09090909090909091,0.024083864879272724,0.0424413493488,0.009051508984299999,0,0,3,0,8,1,2,0,True,0,0,3,0,8,1,2,0,True,0,0,3,0,8,1,1,-1,True,0,0,3,0,8,1,1,-1,True,0,0,3,0,8,1,2,0,True
DAMIMAS_A21B_0793,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,True
DAMIMAS_A21B_0794,val,20,4,0,0,0,4,2,1,16,9,5,0,0,0,0.8,0.0,0.026922286927099998,0.044278050208400005,0.0109475696875,0,0,2,0,9,0,0,0,True,0,0,2,0,9,0,0,0,True,0,0,2,0,9,0,0,0,True,0,0,2,0,9,0,0,0,True,0,0,2,0,9,0,0,0,True
DAMIMAS_A21B_0795,val,8,4,2,1,1,2,1,1,4,3,1,0,0,0,0.5,0.0,0.034387693522125,0.052187191875,0.0208363984375,1,0,1,0,2,-1,0,0,True,1,0,1,0,2,-1,0,0,True,1,0,1,0,2,-1,0,0,True,1,0,1,0,2,-1,0,0,True,1,0,1,0,2,-1,0,0,True
DAMIMAS_A21B_0796,val,13,4,0,0,0,0,0,0,11,5,3,2,1,1,0.8461538461538461,0.15384615384615385,0.032662537319692306,0.0443539863022,0.018803645677199998,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True,0,0,0,0,6,1,1,0,True
DAMIMAS_A21B_0797,train,13,4,2,1,1,7,4,3,4,2,2,0,0,0,0.3076923076923077,0.0,0.019518373056923076,0.02956147447920001,0.010201226458400001,1,0,4,0,2,0,0,0,True,1,0,4,0,2,0,0,0,True,1,0,4,0,2,0,0,0,True,1,0,4,0,2,0,0,0,True,1,0,4,0,2,0,0,0,True
DAMIMAS_A21B_0798,train,14,4,2,1,1,5,2,2,7,4,3,0,0,0,0.5,0.0,0.037132464564714286,0.055220037161400004,0.0250831564844,1,0,3,1,4,0,0,0,True,1,0,3,1,4,0,0,0,True,1,0,3,1,4,0,0,0,True,1,0,3,1,4,0,0,0,True,1,0,3,1,4,0,0,0,True
DAMIMAS_A21B_0799,train,15,4,0,0,0,0,0,0,10,5,3,5,3,2,0.6666666666666666,0.3333333333333333,0.02696008612846667,0.03465881260419999,0.0181786808854,0,0,0,0,5,0,3,0,True,0,0,0,0,5,0,3,0,True,0,0,0,0,6,1,3,0,True,0,0,0,0,6,1,3,0,True,0,0,0,0,6,1,3,0,True
DAMIMAS_A21B_0800,train,17,4,0,0,0,5,2,2,7,5,3,5,3,2,0.4117647058823529,0.29411764705882354,0.019130255438117645,0.0442401345834,0.00389064,0,0,3,1,4,-1,3,0,True,0,0,3,1,4,-1,3,0,True,0,0,3,1,4,-1,3,0,True,0,0,3,1,4,-1,3,0,True,0,0,3,1,4,-1,3,0,True
DAMIMAS_A21B_0801,train,21,4,2,1,1,8,4,3,4,2,1,7,3,2,0.19047619047619047,0.3333333333333333,0.024576927108142854,0.04290031875,0.009265192447999998,1,0,4,0,2,0,4,1,True,1,0,4,0,2,0,4,1,True,1,0,4,0,2,0,4,1,True,1,0,4,0,2,0,4,1,True,1,0,4,0,2,0,4,1,True
DAMIMAS_A21B_0802,train,14,4,1,1,1,3,2,2,4,2,2,6,4,2,0.2857142857142857,0.42857142857142855,0.02817826733628572,0.038549599765600004,0.0203266770312,1,0,2,0,2,0,3,-1,True,1,0,2,0,2,0,3,-1,True,1,0,2,0,2,0,3,-1,True,1,0,2,0,2,0,3,-1,True,1,0,2,0,2,0,3,-1,True
DAMIMAS_A21B_0803,train,25,4,2,1,1,2,1,1,13,8,4,8,4,2,0.52,0.32,0.023874878374960003,0.04538505583320001,0.007685215208400001,1,0,1,0,7,-1,4,0,True,1,0,1,0,7,-1,4,0,True,1,0,1,0,7,-1,4,0,True,1,0,1,0,7,-1,4,0,True,1,0,1,0,7,-1,4,0,True
DAMIMAS_A21B_0804,train,17,4,2,1,1,4,2,2,9,5,3,2,1,1,0.5294117647058824,0.11764705882352941,0.012796416697294116,0.019450814635400004,0.0053740619792,1,0,2,0,5,0,1,0,True,1,0,2,0,5,0,1,0,True,1,0,2,0,5,0,1,0,True,1,0,2,0,5,0,1,0,True,1,0,2,0,5,0,1,0,True
DAMIMAS_A21B_0805,train,26,4,5,2,2,7,4,2,7,3,2,7,3,2,0.2692307692307692,0.2692307692307692,0.02530258697915385,0.038655225651000005,0.008831800390500001,3,1,4,0,4,1,4,1,True,3,1,4,0,4,1,4,1,True,3,1,4,0,4,1,4,1,True,3,1,4,0,4,1,4,1,True,3,1,4,0,4,1,4,1,True
DAMIMAS_A21B_0806,train,14,4,2,1,1,0,0,0,10,5,3,2,1,1,0.7142857142857143,0.14285714285714285,0.02649349635414286,0.0334899528906,0.0167341359114,1,0,0,0,5,0,1,0,True,1,0,0,0,5,0,1,0,True,1,0,0,0,5,0,1,0,True,1,0,0,0,5,0,1,0,True,1,0,0,0,5,0,1,0,True
DAMIMAS_A21B_0807,train,20,4,0,0,0,2,1,1,2,1,1,16,10,5,0.1,0.8,0.012159962890599998,0.017545650625000006,0.007104925494799999,0,0,1,0,1,0,9,-1,True,0,0,1,0,1,0,9,-1,True,0,0,1,0,1,0,9,-1,True,0,0,1,0,1,0,9,-1,True,0,0,1,0,1,0,9,-1,True
DAMIMAS_A21B_0808,unknown,22,4,5,2,2,3,1,1,6,3,2,8,4,3,0.2727272727272727,0.36363636363636365,0.021492844791636365,0.0395892380988,0.0049892129948,3,1,2,1,3,0,5,1,True,3,1,2,1,3,0,4,0,True,3,1,2,1,3,0,4,0,True,3,1,2,1,3,0,4,0,True,3,1,2,1,3,0,4,0,True
DAMIMAS_A21B_0809,unknown,24,4,5,2,2,4,2,2,12,6,4,3,2,2,0.5,0.125,0.02633748744575,0.048000169661399986,0.0100205691406,3,1,2,0,7,1,2,0,True,3,1,2,0,7,1,2,0,True,3,1,2,0,7,1,2,0,True,3,1,2,0,7,1,2,0,True,3,1,2,0,7,1,2,0,True
DAMIMAS_A21B_0810,unknown,46,8,3,1,1,5,1,1,29,8,4,9,4,2,0.6304347826086957,0.1956521739130435,0.012221239475782606,0.021003053124999997,0.006590936198,2,1,3,2,15,7,5,1,False,2,1,3,2,17,9,6,2,False,2,1,3,2,17,9,6,2,False,2,1,3,2,15,7,5,1,False,2,1,3,2,15,7,5,1,False
DAMIMAS_A21B_0811,unknown,48,8,9,2,2,3,1,1,36,14,5,0,0,0,0.75,0.0,0.007189701627583333,0.010362285000000002,0.0034575038281,5,3,2,1,19,5,0,0,False,5,3,2,1,22,8,0,0,False,5,3,2,1,21,7,0,0,False,5,3,2,1,19,5,0,0,False,5,3,2,1,19,5,0,0,False
DAMIMAS_A21B_0812,unknown,40,8,12,2,2,12,4,2,16,5,3,0,0,0,0.4,0.0,0.0129083367513,0.021391121562500004,0.0057267928125,7,5,8,4,11,6,0,0,False,6,4,7,3,9,4,0,0,False,6,4,7,3,9,4,0,0,False,6,4,7,3,8,3,0,0,False,6,4,7,3,8,3,0,0,False
DAMIMAS_A21B_0813,unknown,23,8,3,1,1,0,0,0,17,6,3,3,3,1,0.7391304347826086,0.13043478260869565,0.011461454177999998,0.016337871041599998,0.00702833375,2,1,0,0,9,3,2,-1,False,2,1,0,0,9,3,2,-1,False,2,1,0,0,9,3,2,-1,False,2,1,0,0,9,3,2,-1,False,2,1,0,0,9,3,2,-1,False
DAMIMAS_A21B_0814,test,24,8,0,0,0,0,0,0,21,6,4,3,1,1,0.875,0.125,0.016398486946625,0.026265163359399993,0.0097186970052,0,0,0,0,11,5,2,1,False,0,0,0,0,11,5,2,1,False,0,0,0,0,11,5,2,1,False,0,0,0,0,11,5,2,1,False,0,0,0,0,11,5,2,1,False
DAMIMAS_A21B_0815,train,51,8,5,1,1,9,2,2,34,9,5,3,2,1,0.6666666666666666,0.058823529411764705,0.011810781142784317,0.0214875875,0.004923559896,3,2,5,3,18,9,2,0,False,3,2,5,3,20,11,2,0,False,3,2,5,3,20,11,2,0,False,3,2,5,3,18,9,2,0,False,3,2,5,3,18,9,2,0,False
DAMIMAS_A21B_0816,train,45,8,5,1,1,13,4,3,26,13,6,1,1,1,0.5777777777777777,0.022222222222222223,0.011879758269688888,0.0203255420834,0.005562501927000001,3,2,8,4,16,3,1,0,False,3,2,8,4,16,3,1,0,False,3,2,8,4,16,3,1,0,False,3,2,7,3,14,1,1,0,False,3,2,7,3,14,1,1,0,False
DAMIMAS_A21B_0817,val,28,8,14,3,2,7,2,1,7,3,1,0,0,0,0.25,0.0,0.01673224432664286,0.0244233019011,0.009138059921900001,8,5,4,2,4,1,0,0,False,8,5,4,2,4,1,0,0,False,8,5,4,2,4,1,0,0,False,8,5,4,2,4,1,0,0,False,8,5,4,2,4,1,0,0,False
DAMIMAS_A21B_0818,train,40,8,0,0,0,18,4,3,22,6,4,0,0,0,0.55,0.0,0.01283991390625,0.018889621875,0.0067515030208999995,0,0,11,7,13,7,0,0,False,0,0,11,7,13,7,0,0,False,0,0,11,7,13,7,0,0,False,0,0,10,6,12,6,0,0,False,0,0,10,6,12,6,0,0,False
DAMIMAS_A21B_0819,train,44,8,0,0,0,9,2,2,32,11,6,3,3,2,0.7272727272727273,0.06818181818181818,0.012993596845409093,0.023073871875000006,0.0046249877344000006,0,0,5,3,17,6,2,-1,False,0,0,5,3,19,8,2,-1,False,0,0,5,3,19,8,2,-1,False,0,0,5,3,17,6,2,-1,False,0,0,5,3,17,6,2,-1,False
DAMIMAS_A21B_0820,train,47,8,0,0,0,12,2,2,35,8,5,0,0,0,0.7446808510638298,0.0,0.013756110261510638,0.023605647031199998,0.0061838917708,0,0,7,5,19,11,0,0,False,0,0,7,5,21,13,0,0,False,0,0,7,5,21,13,0,0,False,0,0,7,5,19,11,0,0,False,0,0,7,5,19,11,0,0,False
DAMIMAS_A21B_0821,val,23,8,9,2,2,5,2,2,8,4,3,1,1,1,0.34782608695652173,0.043478260869565216,0.02215819488226087,0.039196861458400005,0.007356797083200001,5,3,3,1,5,1,1,0,False,5,3,3,1,4,0,1,0,False,5,3,3,1,4,0,1,0,False,5,3,3,1,4,0,1,0,False,5,3,3,1,4,0,1,0,False
DAMIMAS_A21B_0822,test,38,8,4,1,1,3,1,1,31,10,5,0,0,0,0.8157894736842105,0.0,0.01149191083471053,0.016178731093800004,0.0075468295834,2,1,2,1,16,6,0,0,False,2,1,2,1,18,8,0,0,False,2,1,2,1,18,8,0,0,False,2,1,2,1,16,6,0,0,False,2,1,2,1,16,6,0,0,False
DAMIMAS_A21B_0823,train,57,8,8,2,2,5,1,1,37,9,6,7,2,2,0.6491228070175439,0.12280701754385964,0.011964853645859648,0.020647504999999997,0.0050331621876000005,4,2,3,2,20,11,4,2,False,4,2,3,2,22,13,4,2,False,4,2,3,2,22,13,4,2,False,4,2,3,2,20,11,4,2,False,4,2,3,2,20,11,4,2,False
DAMIMAS_A21B_0824,val,41,8,9,2,2,22,5,4,10,3,2,0,0,0,0.24390243902439024,0.0,0.016370136591707315,0.025142420052,0.007778362500000001,5,3,15,10,7,4,0,0,False,5,3,13,8,6,3,0,0,False,5,3,13,8,6,3,0,0,False,5,3,12,7,5,2,0,0,False,5,3,12,7,5,2,0,0,False
DAMIMAS_A21B_0825,val,29,8,7,2,2,0,0,0,18,7,3,4,3,2,0.6206896551724138,0.13793103448275862,0.014315347970551725,0.020999965,0.0075813166668,4,2,0,0,9,2,2,-1,False,4,2,0,0,10,3,2,-1,False,4,2,0,0,10,3,2,-1,False,4,2,0,0,9,2,2,-1,False,4,2,0,0,9,2,2,-1,False
DAMIMAS_A21B_0826,val,21,8,0,0,0,11,3,3,10,3,2,0,0,0,0.47619047619047616,0.0,0.015508258172142858,0.020079670573000002,0.011040071354,0,0,6,3,5,2,0,0,False,0,0,6,3,5,2,0,0,False,0,0,6,3,5,2,0,0,False,0,0,6,3,5,2,0,0,False,0,0,6,3,5,2,0,0,False
DAMIMAS_A21B_0827,train,45,8,5,1,1,4,1,1,31,8,5,5,5,2,0.6888888888888889,0.1111111111111111,0.011074146626155554,0.02116340375,0.0033325454688000002,3,2,2,1,16,8,3,-2,False,3,2,2,1,18,10,3,-2,False,3,2,2,1,18,10,3,-2,False,3,2,2,1,16,8,3,-2,False,3,2,2,1,16,8,3,-2,False
DAMIMAS_A21B_0828,train,49,8,5,2,1,22,6,4,22,8,4,0,0,0,0.4489795918367347,0.0,0.011261564402632653,0.0179335847916,0.0052097905728,3,1,15,9,15,7,0,0,False,3,1,13,7,13,5,0,0,False,3,1,13,7,13,5,0,0,False,3,1,12,6,12,4,0,0,False,3,1,12,6,12,4,0,0,False
DAMIMAS_A21B_0829,val,33,8,7,2,2,5,1,1,17,6,3,4,2,1,0.5151515151515151,0.12121212121212122,0.018202432970333332,0.025830685,0.009502758489600001,4,2,3,2,10,4,2,0,False,4,2,3,2,10,4,2,0,False,4,2,3,2,10,4,2,0,False,4,2,3,2,9,3,2,0,False,4,2,3,2,9,3,2,0,False
DAMIMAS_A21B_0830,train,34,8,13,3,2,7,2,1,14,6,3,0,0,0,0.4117647058823529,0.0,0.021006621453735292,0.031602308385299996,0.014080088125,7,4,4,2,9,3,0,0,False,7,4,4,2,8,2,0,0,False,7,4,4,2,8,2,0,0,False,7,4,4,2,7,1,0,0,False,7,4,4,2,7,1,0,0,False
DAMIMAS_A21B_0831,train,52,8,4,1,1,9,2,2,30,7,5,9,3,2,0.5769230769230769,0.17307692307692307,0.017452670442711538,0.029484745651199996,0.0052345816407,2,1,5,3,18,11,6,3,False,2,1,5,3,18,11,6,3,False,2,1,5,3,18,11,6,3,False,2,1,5,3,16,9,5,2,False,2,1,5,3,16,9,5,2,False
DAMIMAS_A21B_0832,train,37,8,0,0,0,16,4,3,18,5,3,3,1,1,0.4864864864864865,0.08108108108108109,0.01891200717202703,0.034750922239599996,0.0087565057812,0,0,9,5,11,6,2,1,False,0,0,9,5,11,6,2,1,False,0,0,9,5,11,6,2,1,False,0,0,9,5,10,5,2,1,False,0,0,9,5,10,5,2,1,False
DAMIMAS_A21B_0833,train,22,8,9,2,2,2,1,1,11,4,2,0,0,0,0.5,0.0,0.019084470620272728,0.025183350442700005,0.0112382994271,5,3,1,0,6,2,0,0,False,5,3,1,0,6,2,0,0,False,5,3,1,0,6,2,0,0,False,5,3,1,0,6,2,0,0,False,5,3,1,0,6,2,0,0,False
DAMIMAS_A21B_0834,train,46,8,3,1,1,19,6,3,15,5,3,9,3,2,0.32608695652173914,0.1956521739130435,0.015504694112304348,0.024825867577999997,0.00952226875,2,1,13,7,10,5,7,4,False,2,1,11,5,9,4,6,3,False,2,1,11,5,9,4,6,3,False,2,1,10,4,8,3,5,2,False,2,1,10,4,8,3,5,2,False
DAMIMAS_A21B_0835,train,43,8,0,0,0,0,0,0,37,15,6,6,4,2,0.8604651162790697,0.13953488372093023,0.015005896438930232,0.02785188744780001,0.004458184010400001,0,0,0,0,20,5,3,-1,False,0,0,0,0,22,7,3,-1,False,0,0,0,0,22,7,3,-1,False,0,0,0,0,20,5,3,-1,False,0,0,0,0,20,5,3,-1,False
DAMIMAS_A21B_0836,train,36,8,10,3,3,9,2,2,17,4,3,0,0,0,0.4722222222222222,0.0,0.013183958289944444,0.020255599348999998,0.0054678977865,5,2,5,3,10,6,0,0,False,5,2,5,3,10,6,0,0,False,5,2,5,3,10,6,0,0,False,5,2,5,3,9,5,0,0,False,5,2,5,3,9,5,0,0,False
DAMIMAS_A21B_0837,train,35,8,9,2,2,2,1,1,23,9,4,1,1,1,0.6571428571428571,0.02857142857142857,0.016571396190485716,0.027507385468800015,0.00528222875,5,3,1,0,12,3,1,0,False,5,3,1,0,13,4,1,0,False,5,3,1,0,13,4,1,0,False,5,3,1,0,12,3,1,0,False,5,3,1,0,12,3,1,0,False
