tree_id,split,n_dets,n_sides,b3frac,naive_B1,naive_B2,naive_B3,naive_B4,gt_B1,gt_B2,gt_B3,gt_B4,M31_B1,M31_B2,M31_B3,M31_B4,M31_err_B1,M31_err_B2,M31_err_B3,M31_err_B4,M31_within1,M30_sa_within1,M30_sa_B1,M30_sa_B2,M30_sa_B3,M30_sa_B4,vis_within1,vis_B1,vis_B2,vis_B3,vis_B4,sid_within1,sid_B1,sid_B2,sid_B3,sid_B4,gmb_within1,gmb_B1,gmb_B2,gmb_B3,gmb_B4,med_within1,med_B1,med_B2,med_B3,med_B4,adp_within1,adp_B1,adp_B2,adp_B3,adp_B4
DAMIMAS_A21B_0331,test,15,4,0.9333333333333333,0,1,14,0,0,1,6,0,0,1,7,0,0,0,1,0,True,False,0,1,8,0,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0,False,0,1,8,0
DAMIMAS_A21B_0332,train,11,4,0.7272727272727273,0,0,8,3,0,0,4,2,0,0,4,2,0,0,0,0,True,True,0,0,4,2,True,0,0,4,2,True,0,0,4,2,True,0,0,4,2,True,0,0,4,2,True,0,0,4,2
DAMIMAS_A21B_0333,train,8,4,0.5,2,2,4,0,1,1,2,0,1,1,2,0,0,0,0,0,True,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0,True,1,1,2,0
DAMIMAS_A21B_0334,train,21,4,0.6190476190476191,4,0,13,4,2,0,8,4,2,0,7,2,0,0,-1,-2,False,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2
DAMIMAS_A21B_0335,train,13,4,0.46153846153846156,7,0,6,0,2,0,2,0,3,0,3,0,1,0,1,0,True,False,4,0,3,0,False,4,0,3,0,False,4,0,3,0,True,3,0,3,0,False,4,0,3,0,True,3,0,3,0
DAMIMAS_A21B_0336,train,22,4,0.5454545454545454,5,0,12,5,1,0,6,4,3,0,7,3,2,0,1,-1,False,True,2,0,6,3,False,3,0,7,3,False,3,0,7,3,False,3,0,7,3,False,3,0,7,3,False,3,0,7,3
DAMIMAS_A21B_0337,train,16,4,0.8125,0,0,13,3,0,0,6,2,0,0,7,2,0,0,1,0,True,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2,True,0,0,7,2
DAMIMAS_A21B_0338,val,19,4,0.631578947368421,0,0,12,7,0,0,7,4,0,0,6,4,0,0,-1,0,True,True,0,0,6,4,True,0,0,6,4,True,0,0,6,4,True,0,0,6,4,True,0,0,6,4,True,0,0,7,4
DAMIMAS_A21B_0339,train,13,4,0.23076923076923078,5,5,3,0,2,3,3,0,2,3,2,0,0,0,-1,0,True,True,2,3,2,0,True,3,3,2,0,True,3,3,2,0,True,2,3,2,0,True,3,3,2,0,True,2,3,2,0
DAMIMAS_A21B_0340,train,7,4,0.2857142857142857,2,3,2,0,1,1,1,0,1,2,1,0,0,1,0,0,True,True,1,2,1,0,True,1,2,1,0,True,1,2,1,0,True,1,2,1,0,True,1,2,1,0,True,1,2,1,0
DAMIMAS_A21B_0341,train,21,4,0.8571428571428571,0,2,18,1,0,1,6,1,0,1,9,1,0,0,3,0,False,False,0,1,10,1,False,0,1,9,1,False,0,1,9,1,False,0,1,9,1,False,0,1,9,1,False,0,1,10,1
DAMIMAS_A21B_0342,val,25,4,0.4,0,8,10,7,0,2,4,4,0,4,5,4,0,2,1,0,False,False,0,4,5,4,False,0,4,5,4,False,0,4,5,4,False,0,4,5,4,False,0,4,5,4,False,0,5,6,4
DAMIMAS_A21B_0343,train,18,4,0.5,0,9,9,0,0,3,4,0,0,5,5,0,0,2,1,0,False,True,0,4,5,0,False,0,5,5,0,False,0,5,5,0,False,0,5,5,0,False,0,5,5,0,False,0,5,5,0
DAMIMAS_A21B_0344,val,21,4,0.6190476190476191,0,5,13,3,0,3,6,2,0,3,7,2,0,0,1,0,True,True,0,2,7,2,True,0,3,7,2,True,0,3,7,2,True,0,3,7,2,True,0,3,7,2,True,0,3,7,2
DAMIMAS_A21B_0345,train,16,4,0.5625,2,2,9,3,1,1,4,1,1,1,5,2,0,0,1,1,True,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2,True,1,1,5,2
DAMIMAS_A21B_0346,test,23,4,0.5652173913043478,3,2,13,5,1,1,6,2,2,1,7,3,1,0,1,1,True,True,2,1,7,3,True,2,1,7,3,True,2,1,7,3,True,2,1,7,3,True,2,1,7,3,False,2,1,8,3
DAMIMAS_A21B_0347,train,18,4,0.5,5,3,9,1,2,2,4,1,3,2,5,1,1,0,1,0,True,True,2,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,5,1,True,3,2,5,1
DAMIMAS_A21B_0348,test,23,4,0.34782608695652173,6,0,8,9,2,0,4,7,3,0,5,6,1,0,1,-1,True,True,3,0,4,6,False,3,0,4,5,False,3,0,4,5,False,3,0,4,5,False,3,0,4,5,True,3,0,5,6
DAMIMAS_A21B_0349,val,9,4,0.3333333333333333,0,3,3,3,0,2,2,2,0,2,2,2,0,0,0,0,True,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2,True,0,2,2,2
DAMIMAS_A21B_0350,train,10,3,0.5,3,2,5,0,1,2,3,0,1,1,3,0,0,-1,0,0,True,True,2,1,3,0,True,2,1,3,0,True,2,1,3,0,True,1,1,3,0,True,2,1,3,0,True,1,1,3,0
DAMIMAS_A21B_0351,train,24,4,0.5,4,7,12,1,2,4,6,1,2,4,6,1,0,0,0,0,True,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,4,7,1
DAMIMAS_A21B_0352,train,25,4,0.56,4,1,14,6,1,1,6,4,2,1,7,3,1,0,1,-1,True,False,2,1,8,4,True,2,1,7,3,True,2,1,7,3,True,2,1,7,3,True,2,1,7,3,False,2,1,8,4
DAMIMAS_A21B_0353,train,18,4,0.6666666666666666,5,1,12,0,2,1,5,0,3,1,6,0,1,0,1,0,True,True,2,1,6,0,True,3,1,6,0,True,3,1,6,0,True,3,1,6,0,True,3,1,6,0,False,3,1,7,0
DAMIMAS_A21B_0354,train,32,4,0.875,2,2,28,0,1,1,16,0,1,1,15,0,0,0,-1,0,True,True,1,1,15,0,True,1,1,15,0,True,1,1,15,0,True,1,1,16,0,True,1,1,15,0,True,1,1,17,0
DAMIMAS_A21B_0355,test,25,4,0.44,5,6,11,3,2,4,7,2,3,4,6,2,1,0,-1,0,True,True,2,3,6,2,True,3,3,6,2,True,3,3,6,2,True,3,3,6,2,True,3,3,6,2,True,3,4,6,2
DAMIMAS_A21B_0356,train,19,4,0.3157894736842105,2,8,6,3,1,3,3,2,1,4,3,2,0,1,0,0,True,True,1,4,3,2,True,1,4,3,2,True,1,4,3,2,True,1,4,3,2,True,1,4,3,2,True,1,4,3,2
DAMIMAS_A21B_0357,train,22,4,0.8181818181818182,0,2,18,2,0,1,9,2,0,1,9,1,0,0,0,-1,True,True,0,1,10,1,True,0,1,9,1,True,0,1,9,1,True,0,1,9,1,True,0,1,9,1,True,0,1,10,1
DAMIMAS_A21B_0358,train,28,4,0.7142857142857143,2,0,20,6,1,0,9,4,1,0,10,3,0,0,1,-1,True,False,1,0,11,4,True,1,0,10,3,True,1,0,10,3,False,1,0,11,3,True,1,0,10,3,False,1,0,12,4
DAMIMAS_A21B_0359,val,23,4,0.4782608695652174,6,2,11,4,2,2,5,2,3,1,6,2,1,-1,1,0,True,True,3,1,6,2,True,3,1,6,2,True,3,1,6,2,True,3,1,6,2,True,3,1,6,2,True,3,1,6,3
DAMIMAS_A21B_0360,train,30,4,0.26666666666666666,6,6,8,10,3,2,4,6,3,3,4,6,0,1,0,0,True,True,3,3,4,6,True,3,3,4,5,True,3,3,4,5,True,3,3,4,6,True,3,3,4,5,False,3,4,5,7
DAMIMAS_A21B_0361,train,24,4,0.5416666666666666,4,1,13,6,1,1,6,5,2,1,7,3,1,0,1,-2,False,True,2,1,7,4,False,2,1,7,3,False,2,1,7,3,False,2,1,7,3,False,2,1,7,3,False,2,1,8,4
DAMIMAS_A21B_0362,train,26,4,0.8846153846153846,0,0,23,3,0,0,5,2,0,0,12,2,0,0,7,0,False,False,0,0,12,2,False,0,0,12,2,False,0,0,12,2,False,0,0,13,2,False,0,0,12,2,False,0,0,14,2
DAMIMAS_A21B_0363,train,15,4,0.13333333333333333,0,11,2,2,0,5,1,2,0,6,1,2,0,1,0,0,True,True,0,6,1,2,True,0,6,1,1,True,0,6,1,2,True,0,6,1,2,True,0,6,1,2,True,0,6,1,1
DAMIMAS_A21B_0364,train,27,4,0.48148148148148145,5,6,13,3,2,3,6,2,3,3,7,2,1,0,1,0,True,True,2,3,7,2,True,3,3,7,2,True,3,3,7,2,True,3,3,7,2,True,3,3,7,2,False,3,4,8,2
DAMIMAS_A21B_0365,train,27,4,0.5925925925925926,4,3,16,4,2,2,9,3,2,2,9,2,0,0,0,-1,True,True,2,2,9,2,True,2,2,8,2,True,2,2,8,2,True,2,2,9,2,True,2,2,8,2,True,2,2,10,3
DAMIMAS_A21B_0366,train,15,4,0.8,0,0,12,3,0,0,5,2,0,0,6,2,0,0,1,0,True,True,0,0,6,2,True,0,0,6,2,True,0,0,6,2,True,0,0,6,2,True,0,0,6,2,False,0,0,7,2
DAMIMAS_A21B_0367,train,19,4,0.47368421052631576,0,8,9,2,0,4,6,2,0,4,5,1,0,0,-1,-1,True,True,0,4,5,1,True,0,4,5,1,True,0,4,5,1,True,0,4,5,1,True,0,4,5,1,True,0,4,5,1
DAMIMAS_A21B_0368,train,29,4,0.3793103448275862,6,5,11,7,3,3,6,4,3,3,7,5,0,0,1,1,True,True,3,2,6,4,True,3,3,6,4,True,3,3,6,4,True,3,3,6,4,True,3,3,6,4,True,3,3,7,5
DAMIMAS_A21B_0369,train,15,4,0.6666666666666666,2,0,10,3,1,0,4,2,1,0,5,2,0,0,1,0,True,True,1,0,5,2,True,1,0,5,2,True,1,0,5,2,True,1,0,5,2,True,1,0,5,2,True,1,0,5,2
DAMIMAS_A21B_0370,val,18,4,0.5555555555555556,5,0,10,3,2,0,6,2,3,0,5,2,1,0,-1,0,True,True,2,0,5,2,True,3,0,5,2,True,3,0,5,2,True,3,0,5,2,True,3,0,5,2,True,3,0,6,2
DAMIMAS_A21B_0371,train,21,4,0.6190476190476191,2,6,13,0,1,3,7,0,1,3,7,0,0,0,0,0,True,True,1,3,7,0,True,1,3,7,0,True,1,3,7,0,True,1,3,7,0,True,1,3,7,0,True,1,3,7,0
DAMIMAS_A21B_0372,val,19,4,0.47368421052631576,3,4,9,3,2,2,5,3,2,2,5,2,0,0,0,-1,True,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2
DAMIMAS_A21B_0373,train,22,4,0.5909090909090909,7,0,13,2,3,0,7,2,4,0,7,1,1,0,0,-1,True,True,4,0,7,1,True,4,0,7,1,True,4,0,7,1,True,4,0,7,1,True,4,0,7,1,True,4,0,7,1
DAMIMAS_A21B_0374,train,28,4,0.7142857142857143,2,2,20,4,1,1,10,2,1,1,10,2,0,0,0,0,True,True,1,1,11,2,True,1,1,10,2,True,1,1,10,2,True,1,1,11,2,True,1,1,10,2,False,1,1,12,3
DAMIMAS_A21B_0375,val,20,4,0.4,2,10,8,0,1,6,4,0,1,5,4,0,0,-1,0,0,True,True,1,5,4,0,True,1,5,4,0,True,1,5,4,0,True,1,5,4,0,True,1,5,4,0,True,1,6,5,0
DAMIMAS_A21B_0376,train,19,4,0.7368421052631579,2,0,14,3,1,0,7,2,1,0,7,2,0,0,0,0,True,True,1,0,8,2,True,1,0,7,2,True,1,0,7,2,True,1,0,7,2,True,1,0,7,2,True,1,0,8,2
DAMIMAS_A21B_0377,train,15,4,0.8666666666666667,2,0,13,0,1,0,6,0,1,0,7,0,0,0,1,0,True,True,1,0,7,0,True,1,0,7,0,True,1,0,7,0,True,1,0,7,0,True,1,0,7,0,True,1,0,7,0
DAMIMAS_A21B_0378,test,27,4,0.5555555555555556,6,2,15,4,3,1,8,3,3,1,8,3,0,0,0,0,True,True,3,1,8,3,True,3,1,8,2,True,3,1,8,3,True,3,1,8,3,True,3,1,8,3,True,3,1,9,3
DAMIMAS_A21B_0379,train,9,4,0.4444444444444444,4,1,4,0,1,1,1,0,2,1,2,0,1,0,1,0,True,True,2,1,2,0,True,2,1,2,0,True,2,1,2,0,True,2,1,2,0,True,2,1,2,0,True,2,1,2,0
DAMIMAS_A21B_0380,test,24,4,0.3333333333333333,4,2,8,10,2,1,4,5,2,1,4,5,0,0,0,0,True,True,2,1,4,6,True,2,1,4,5,True,2,1,4,5,True,2,1,4,5,True,2,1,4,5,True,2,1,5,6
DAMIMAS_A21B_0381,test,22,4,0.5,6,0,11,5,3,0,7,4,3,0,6,3,0,0,-1,-1,True,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3,True,3,0,6,3
DAMIMAS_A21B_0382,train,28,4,0.35714285714285715,6,0,10,12,3,0,5,8,3,0,5,7,0,0,0,-1,True,True,3,0,5,8,False,3,0,5,6,False,3,0,5,6,True,3,0,5,7,False,3,0,5,6,True,3,0,6,8
DAMIMAS_A21B_0383,train,24,4,0.25,4,10,6,4,2,6,4,2,2,6,3,3,0,0,-1,1,True,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,6,3,3
DAMIMAS_A21B_0384,train,26,4,0.38461538461538464,5,6,10,5,2,3,6,3,3,4,6,3,1,1,0,0,True,True,2,3,5,3,True,3,3,5,3,True,3,3,5,3,True,3,3,5,3,True,3,3,5,3,True,3,4,6,3
DAMIMAS_A21B_0385,test,26,4,0.5769230769230769,2,3,15,6,1,2,9,4,1,2,8,3,0,0,-1,-1,True,True,1,2,8,4,True,1,2,8,3,True,1,2,8,3,True,1,2,8,3,True,1,2,8,3,True,1,2,9,4
DAMIMAS_A21B_0386,train,7,3,0.5714285714285714,0,3,4,0,0,2,2,0,0,2,2,0,0,0,0,0,True,True,0,2,2,0,True,0,2,2,0,True,0,2,2,0,True,0,2,2,0,True,0,2,2,0,True,0,2,2,0
DAMIMAS_A21B_0387,train,15,4,0.06666666666666667,5,9,1,0,3,5,1,0,2,5,1,0,-1,0,0,0,True,True,2,4,1,0,True,3,5,1,0,True,3,5,1,0,True,2,5,1,0,True,3,5,1,0,True,2,5,1,0
DAMIMAS_A21B_0388,val,20,4,0.65,3,0,13,4,1,0,4,2,2,0,7,2,1,0,3,0,False,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2,False,2,0,7,2
DAMIMAS_A21B_0389,train,25,4,0.64,0,5,16,4,0,3,11,3,0,3,8,2,0,0,-3,-1,False,False,0,2,9,2,False,0,3,8,2,False,0,3,8,2,False,0,3,8,2,False,0,3,8,2,False,0,3,9,3
DAMIMAS_A21B_0390,val,30,4,0.43333333333333335,2,4,13,11,1,3,7,7,1,2,7,6,0,-1,0,-1,True,True,1,2,7,7,True,1,2,7,6,True,1,2,7,6,True,1,2,7,6,True,1,2,7,6,True,1,2,8,7
DAMIMAS_A21B_0391,val,16,4,0.0625,4,11,1,0,2,7,1,0,2,6,1,0,0,-1,0,0,True,True,2,6,1,0,True,2,6,1,0,True,2,6,1,0,True,2,6,1,0,True,2,6,1,0,True,2,6,1,0
DAMIMAS_A21B_0392,val,24,4,0.25,3,10,6,5,2,5,3,3,2,6,3,3,0,1,0,0,True,True,2,5,3,3,True,2,5,3,3,True,2,5,3,3,True,2,5,3,3,True,2,5,3,3,True,2,6,3,3
DAMIMAS_A21B_0393,train,24,4,0.75,2,2,18,2,2,1,11,1,1,1,10,1,-1,0,-1,0,True,True,1,1,10,1,True,1,1,10,1,True,1,1,10,1,True,1,1,10,1,True,1,1,10,1,True,1,1,10,1
DAMIMAS_A21B_0394,train,24,4,0.5416666666666666,4,0,13,7,2,0,7,4,2,0,7,4,0,0,0,0,True,True,2,0,7,4,True,2,0,7,4,True,2,0,7,4,True,2,0,7,4,True,2,0,7,4,True,2,0,8,4
DAMIMAS_A21B_0395,train,21,4,0.23809523809523808,6,10,5,0,3,7,4,0,3,6,3,0,0,-1,-1,0,True,False,3,5,3,0,False,3,5,3,0,False,3,5,3,0,False,3,5,3,0,False,3,5,3,0,True,3,6,3,0
DAMIMAS_A21B_0396,train,25,4,0.4,6,5,10,4,3,3,6,4,3,3,6,3,0,0,0,-1,True,False,3,2,5,2,False,3,3,5,2,False,3,3,5,2,False,3,3,5,2,False,3,3,5,2,True,3,3,6,3
DAMIMAS_A21B_0397,train,19,4,0.47368421052631576,2,4,9,4,1,2,6,2,1,2,5,2,0,0,-1,0,True,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2,True,1,2,5,2
DAMIMAS_A21B_0398,val,25,4,0.56,5,2,14,4,2,1,10,3,3,1,7,2,1,0,-3,-1,False,False,2,1,8,2,False,3,1,7,2,False,3,1,7,2,False,3,1,7,2,False,3,1,7,2,False,3,1,8,3
DAMIMAS_A21B_0399,train,17,4,0.17647058823529413,7,6,3,1,3,3,3,1,3,3,2,1,0,0,-1,0,True,True,4,3,2,1,True,4,3,2,1,True,4,3,2,1,True,3,3,2,1,True,4,3,2,1,True,3,3,2,1
DAMIMAS_A21B_0400,val,19,4,0.21052631578947367,0,8,4,7,0,4,2,4,0,4,2,4,0,0,0,0,True,True,0,4,2,4,True,0,4,2,4,True,0,4,2,4,True,0,4,2,4,True,0,4,2,4,True,0,4,2,4
DAMIMAS_A21B_0401,val,16,4,0.875,0,0,14,2,0,0,8,2,0,0,7,1,0,0,-1,-1,True,True,0,0,8,1,True,0,0,7,1,True,0,0,7,1,True,0,0,7,1,True,0,0,7,1,True,0,0,8,1
DAMIMAS_A21B_0402,test,18,4,0.7222222222222222,0,1,13,4,0,1,8,2,0,1,7,2,0,0,-1,0,True,True,0,1,7,2,True,0,1,7,2,True,0,1,7,2,True,0,1,7,2,True,0,1,7,2,True,0,1,7,2
DAMIMAS_A21B_0403,train,24,4,0.2916666666666667,4,9,7,4,2,5,4,3,2,5,4,3,0,0,0,0,True,True,2,4,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,3
DAMIMAS_A21B_0404,val,15,4,0.26666666666666666,7,4,4,0,3,3,3,0,3,2,2,0,0,-1,-1,0,True,True,4,2,2,0,True,4,2,2,0,True,4,2,2,0,True,3,2,2,0,True,4,2,2,0,True,3,2,2,0
DAMIMAS_A21B_0405,train,14,4,0.7142857142857143,1,2,10,1,1,1,6,1,1,1,5,1,0,0,-1,0,True,True,1,1,5,1,True,1,1,5,1,True,1,1,5,1,True,1,1,5,1,True,1,1,5,1,True,0,1,5,1
DAMIMAS_A21B_0406,train,17,4,0.6470588235294118,2,0,11,4,1,0,6,3,1,0,6,2,0,0,0,-1,True,True,1,0,6,2,True,1,0,6,2,True,1,0,6,2,True,1,0,6,2,True,1,0,6,2,True,1,0,6,2
DAMIMAS_A21B_0407,val,23,4,0.4782608695652174,4,6,11,2,2,4,7,1,2,3,6,1,0,-1,-1,0,True,True,2,3,6,1,True,2,3,6,1,True,2,3,6,1,True,2,3,6,1,True,2,3,6,1,True,2,3,6,1
DAMIMAS_A21B_0408,train,21,4,0.3333333333333333,5,9,7,0,2,6,3,0,3,5,4,0,1,-1,1,0,True,False,2,4,4,0,True,3,5,4,0,True,3,5,4,0,True,3,5,4,0,True,3,5,4,0,True,3,5,4,0
DAMIMAS_A21B_0409,test,16,4,0.625,6,0,10,0,3,0,6,0,3,0,5,0,0,0,-1,0,True,True,3,0,5,0,True,3,0,5,0,True,3,0,5,0,True,3,0,5,0,True,3,0,5,0,True,3,0,5,0
DAMIMAS_A21B_0410,train,31,4,0.6774193548387096,5,2,21,3,2,1,13,2,3,1,11,2,1,0,-2,0,False,False,2,1,11,2,False,3,1,11,2,False,3,1,11,2,True,3,1,12,2,False,3,1,11,2,True,3,1,13,2
DAMIMAS_A21B_0411,test,22,4,0.45454545454545453,5,7,10,0,2,4,5,0,3,4,5,0,1,0,0,0,True,True,2,4,5,0,True,3,4,5,0,True,3,4,5,0,True,3,4,5,0,True,3,4,5,0,True,3,4,6,0
DAMIMAS_A21B_0412,train,16,4,0.3125,2,9,5,0,1,5,2,0,1,5,3,0,0,0,1,0,True,True,1,4,3,0,True,1,5,3,0,True,1,5,3,0,True,1,5,3,0,True,1,5,3,0,True,1,5,3,0
DAMIMAS_A21B_0413,train,26,4,0.6153846153846154,2,4,16,4,1,2,9,3,1,2,9,2,0,0,0,-1,True,True,1,2,9,2,True,1,2,9,2,True,1,2,9,2,True,1,2,9,2,True,1,2,9,2,True,1,2,9,3
DAMIMAS_A21B_0414,train,14,4,1.0,0,0,14,0,0,0,5,0,0,0,7,0,0,0,2,0,False,False,0,0,8,0,False,0,0,7,0,False,0,0,7,0,False,0,0,7,0,False,0,0,7,0,False,0,0,8,0
DAMIMAS_A21B_0415,val,22,4,0.5,2,7,11,2,1,4,5,1,1,4,6,1,0,0,1,0,True,True,1,4,6,1,True,1,4,6,1,True,1,4,6,1,True,1,4,6,1,True,1,4,6,1,True,1,4,6,1
DAMIMAS_A21B_0416,train,25,4,0.4,3,8,10,4,2,4,5,3,2,5,6,3,0,1,1,0,True,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,4,5,2,True,2,5,6,3
DAMIMAS_A21B_0417,val,25,4,0.48,4,4,12,5,2,2,7,3,2,2,6,3,0,0,-1,0,True,True,2,2,6,3,True,2,2,6,3,True,2,2,6,3,True,2,2,6,3,True,2,2,6,3,True,2,2,7,3
DAMIMAS_A21B_0418,train,27,4,0.48148148148148145,0,2,13,12,0,1,7,8,0,1,7,7,0,0,0,-1,True,True,0,1,7,8,False,0,1,7,6,False,0,1,7,6,True,0,1,7,7,False,0,1,7,6,True,0,1,8,8
DAMIMAS_A21B_0419,test,23,4,0.5217391304347826,0,8,12,3,0,4,6,2,0,4,6,2,0,0,0,0,True,True,0,4,6,2,True,0,4,6,2,True,0,4,6,2,True,0,4,6,2,True,0,4,6,2,True,0,5,7,2
DAMIMAS_A21B_0420,val,6,4,0.6666666666666666,0,2,4,0,0,1,1,0,0,1,2,0,0,0,1,0,True,True,0,1,2,0,True,0,1,2,0,True,0,1,2,0,True,0,1,2,0,True,0,1,2,0,True,0,1,2,0
DAMIMAS_A21B_0421,train,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0
DAMIMAS_A21B_0422,val,21,4,0.47619047619047616,3,0,10,8,2,0,5,4,2,0,5,4,0,0,0,0,True,True,2,0,5,5,True,2,0,5,4,True,2,0,5,4,True,2,0,5,4,True,2,0,5,4,True,2,0,6,5
DAMIMAS_A21B_0423,train,23,4,0.30434782608695654,4,9,7,3,2,5,5,2,2,5,4,2,0,0,-1,0,True,True,2,4,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,2,True,2,5,4,2
DAMIMAS_A21B_0424,train,15,4,0.3333333333333333,6,4,5,0,3,2,3,0,3,2,3,0,0,0,0,0,True,True,3,2,3,0,True,3,2,3,0,True,3,2,3,0,True,3,2,3,0,True,3,2,3,0,True,3,2,3,0
DAMIMAS_A21B_0425,train,20,4,0.7,0,4,14,2,0,3,8,1,0,2,7,1,0,-1,-1,0,True,True,0,2,8,1,True,0,2,7,1,True,0,2,7,1,True,0,2,7,1,True,0,2,7,1,True,0,2,8,1
DAMIMAS_A21B_0426,train,17,4,0.8235294117647058,0,0,14,3,0,0,8,2,0,0,8,2,0,0,0,0,True,True,0,0,8,2,True,0,0,8,2,True,0,0,8,2,True,0,0,8,2,True,0,0,8,2,True,0,0,8,2
DAMIMAS_A21B_0427,train,26,4,0.34615384615384615,1,15,9,1,1,8,5,1,1,8,5,1,0,0,0,0,True,True,1,8,5,1,True,1,8,5,1,True,1,8,5,1,True,1,8,5,1,True,1,8,5,1,True,1,9,5,1
DAMIMAS_A21B_0428,val,27,4,0.3333333333333333,6,5,9,7,3,3,5,4,3,3,5,5,0,0,0,1,True,True,3,2,5,4,True,3,3,5,4,True,3,3,5,4,True,3,3,5,4,True,3,3,5,4,True,3,3,5,5
DAMIMAS_A21B_0429,train,36,4,0.5,5,6,18,7,3,4,10,5,3,3,11,4,0,-1,1,-1,True,True,2,3,10,4,True,3,3,10,4,True,3,3,10,4,True,3,3,11,4,True,3,3,10,4,False,3,4,12,5
DAMIMAS_A21B_0430,train,22,4,0.6363636363636364,0,2,14,6,0,1,10,5,0,1,7,3,0,0,-3,-2,False,False,0,1,8,4,False,0,1,7,3,False,0,1,7,3,False,0,1,7,3,False,0,1,7,3,False,0,1,8,4
DAMIMAS_A21B_0431,train,17,4,0.7647058823529411,0,4,13,0,0,2,8,0,0,2,7,0,0,0,-1,0,True,True,0,2,7,0,True,0,2,7,0,True,0,2,7,0,True,0,2,7,0,True,0,2,7,0,True,0,2,7,0
DAMIMAS_A21B_0432,test,15,4,0.6,0,5,9,1,0,2,5,1,0,3,5,1,0,1,0,0,True,True,0,2,5,1,True,0,3,5,1,True,0,3,5,1,True,0,3,5,1,True,0,3,5,1,True,0,3,5,1
DAMIMAS_A21B_0433,train,20,4,0.7,4,2,14,0,2,1,8,0,2,1,7,0,0,0,-1,0,True,True,2,1,8,0,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0,True,2,1,7,0,True,2,1,8,0
DAMIMAS_A21B_0434,train,24,4,0.6666666666666666,0,5,16,3,0,2,9,3,0,3,8,2,0,1,-1,-1,True,True,0,2,9,2,True,0,3,8,2,True,0,3,8,2,True,0,3,8,2,True,0,3,8,2,True,0,3,9,2
DAMIMAS_A21B_0435,train,17,4,0.4117647058823529,5,5,7,0,2,3,4,0,2,3,4,0,0,0,0,0,True,True,2,2,4,0,True,3,3,4,0,True,3,3,4,0,True,2,3,4,0,True,3,3,4,0,True,2,3,4,0
DAMIMAS_A21B_0436,train,22,4,0.3181818181818182,3,7,7,5,1,4,4,4,2,4,4,3,1,0,0,-1,True,True,2,4,4,3,True,2,4,4,3,True,2,4,4,3,True,2,4,4,3,True,2,4,4,3,True,2,4,4,3
DAMIMAS_A21B_0437,train,27,4,0.4444444444444444,6,3,12,6,3,3,8,5,3,2,7,4,0,-1,-1,-1,True,False,3,2,6,4,False,3,2,6,3,False,3,2,6,3,False,3,2,6,3,False,3,2,6,3,True,3,2,7,4
DAMIMAS_A21B_0438,val,27,4,0.5185185185185185,0,0,14,13,0,0,8,9,0,0,7,7,0,0,-1,-2,False,True,0,0,8,8,False,0,0,7,7,False,0,0,7,7,False,0,0,7,7,False,0,0,7,7,True,0,0,8,8
DAMIMAS_A21B_0439,train,10,4,0.1,2,7,1,0,1,4,1,0,1,4,1,0,0,0,0,0,True,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0
DAMIMAS_A21B_0440,train,23,4,0.4782608695652174,0,6,11,6,0,4,8,4,0,3,6,3,0,-1,-2,-1,False,False,0,3,6,4,False,0,3,6,3,False,0,3,6,3,False,0,3,6,3,False,0,3,6,3,False,0,3,6,4
DAMIMAS_A21B_0441,train,21,4,0.5238095238095238,2,6,11,2,1,4,7,2,1,3,6,1,0,-1,-1,-1,True,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1,True,1,3,6,1
