tree_id,split,domain,side,image_file,label_file,image_exists,label_exists,json_annotation_count,json_bbox_count_field,json_summary_by_side_count,label_line_count,label_parse_error_lines,json_vs_label_count_diff,json_vs_bbox_field_diff,json_vs_summary_side_diff,json_cls0_B1,json_cls1_B2,json_cls2_B3,json_cls3_B4,label_cls0_B1,label_cls1_B2,label_cls2_B3,label_cls3_B4
DAMIMAS_A21B_0697,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0697_4.jpg,DAMIMAS_A21B_0697_4.txt,1,1,6,6,6,6,0,0,0,0,1,1,2,2,1,1,2,2
DAMIMAS_A21B_0698,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0698_1.jpg,DAMIMAS_A21B_0698_1.txt,1,1,5,5,5,5,0,0,0,0,2,0,2,1,2,0,2,1
DAMIMAS_A21B_0698,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0698_2.jpg,DAMIMAS_A21B_0698_2.txt,1,1,6,6,6,6,0,0,0,0,1,0,3,2,1,0,3,2
DAMIMAS_A21B_0698,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0698_3.jpg,DAMIMAS_A21B_0698_3.txt,1,1,6,6,6,6,0,0,0,0,1,0,3,2,1,0,3,2
DAMIMAS_A21B_0698,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0698_4.jpg,DAMIMAS_A21B_0698_4.txt,1,1,4,4,4,4,0,0,0,0,1,0,2,1,1,0,2,1
DAMIMAS_A21B_0699,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0699_1.jpg,DAMIMAS_A21B_0699_1.txt,1,1,5,5,5,5,0,0,0,0,0,1,3,1,0,1,3,1
DAMIMAS_A21B_0699,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0699_2.jpg,DAMIMAS_A21B_0699_2.txt,1,1,4,4,4,4,0,0,0,0,0,1,1,2,0,1,1,2
DAMIMAS_A21B_0699,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0699_3.jpg,DAMIMAS_A21B_0699_3.txt,1,1,5,5,5,5,0,0,0,0,0,1,2,2,0,1,2,2
DAMIMAS_A21B_0699,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0699_4.jpg,DAMIMAS_A21B_0699_4.txt,1,1,5,5,5,5,0,0,0,0,0,0,3,2,0,0,3,2
DAMIMAS_A21B_0700,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0700_1.jpg,DAMIMAS_A21B_0700_1.txt,1,1,5,5,5,5,0,0,0,0,1,2,1,1,1,2,1,1
DAMIMAS_A21B_0700,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0700_2.jpg,DAMIMAS_A21B_0700_2.txt,1,1,5,5,5,5,0,0,0,0,2,1,1,1,2,1,1,1
DAMIMAS_A21B_0700,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0700_3.jpg,DAMIMAS_A21B_0700_3.txt,1,1,5,5,5,5,0,0,0,0,2,0,1,2,2,0,1,2
DAMIMAS_A21B_0700,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0700_4.jpg,DAMIMAS_A21B_0700_4.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0701,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0701_1.jpg,DAMIMAS_A21B_0701_1.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0701,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0701_2.jpg,DAMIMAS_A21B_0701_2.txt,1,1,8,8,8,8,0,0,0,0,0,2,5,1,0,2,5,1
DAMIMAS_A21B_0701,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0701_3.jpg,DAMIMAS_A21B_0701_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,5,0,1,1,5,0
DAMIMAS_A21B_0701,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0701_4.jpg,DAMIMAS_A21B_0701_4.txt,1,1,6,6,6,6,0,0,0,0,1,0,4,1,1,0,4,1
DAMIMAS_A21B_0702,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0702_1.jpg,DAMIMAS_A21B_0702_1.txt,1,1,5,5,5,5,0,0,0,0,1,0,2,2,1,0,2,2
DAMIMAS_A21B_0702,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0702_2.jpg,DAMIMAS_A21B_0702_2.txt,1,1,5,5,5,5,0,0,0,0,1,0,3,1,1,0,3,1
DAMIMAS_A21B_0702,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0702_3.jpg,DAMIMAS_A21B_0702_3.txt,1,1,4,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0
DAMIMAS_A21B_0702,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0702_4.jpg,DAMIMAS_A21B_0702_4.txt,1,1,4,4,4,4,0,0,0,0,0,0,3,1,0,0,3,1
DAMIMAS_A21B_0703,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0703_1.jpg,DAMIMAS_A21B_0703_1.txt,1,1,6,6,6,6,0,0,0,0,2,1,2,1,2,1,2,1
DAMIMAS_A21B_0703,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0703_2.jpg,DAMIMAS_A21B_0703_2.txt,1,1,6,6,6,6,0,0,0,0,1,2,3,0,1,2,3,0
DAMIMAS_A21B_0703,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0703_3.jpg,DAMIMAS_A21B_0703_3.txt,1,1,5,5,5,5,0,0,0,0,0,1,4,0,0,1,4,0
DAMIMAS_A21B_0703,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0703_4.jpg,DAMIMAS_A21B_0703_4.txt,1,1,6,6,6,6,0,0,0,0,1,0,5,0,1,0,5,0
DAMIMAS_A21B_0704,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0704_1.jpg,DAMIMAS_A21B_0704_1.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0704,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0704_2.jpg,DAMIMAS_A21B_0704_2.txt,1,1,7,7,7,7,0,0,0,0,0,1,5,1,0,1,5,1
DAMIMAS_A21B_0704,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0704_3.jpg,DAMIMAS_A21B_0704_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,4,1,0,1,4,1
DAMIMAS_A21B_0704,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0704_4.jpg,DAMIMAS_A21B_0704_4.txt,1,1,7,7,7,7,0,0,0,0,0,3,1,3,0,3,1,3
DAMIMAS_A21B_0705,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0705_1.jpg,DAMIMAS_A21B_0705_1.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0705,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0705_2.jpg,DAMIMAS_A21B_0705_2.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0705,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0705_3.jpg,DAMIMAS_A21B_0705_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0705,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0705_4.jpg,DAMIMAS_A21B_0705_4.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0706,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0706_1.jpg,DAMIMAS_A21B_0706_1.txt,1,1,6,6,6,6,0,0,0,0,1,0,2,3,1,0,2,3
DAMIMAS_A21B_0706,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0706_2.jpg,DAMIMAS_A21B_0706_2.txt,1,1,6,6,6,6,0,0,0,0,1,0,2,3,1,0,2,3
DAMIMAS_A21B_0706,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0706_3.jpg,DAMIMAS_A21B_0706_3.txt,1,1,6,6,6,6,0,0,0,0,2,0,3,1,2,0,3,1
DAMIMAS_A21B_0706,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0706_4.jpg,DAMIMAS_A21B_0706_4.txt,1,1,6,6,6,6,0,0,0,0,2,0,3,1,2,0,3,1
DAMIMAS_A21B_0707,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0707_1.jpg,DAMIMAS_A21B_0707_1.txt,1,1,7,7,7,7,0,0,0,0,0,1,5,1,0,1,5,1
DAMIMAS_A21B_0707,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0707_2.jpg,DAMIMAS_A21B_0707_2.txt,1,1,7,7,7,7,0,0,0,0,0,1,5,1,0,1,5,1
DAMIMAS_A21B_0707,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0707_3.jpg,DAMIMAS_A21B_0707_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,4,1,0,1,4,1
DAMIMAS_A21B_0707,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0707_4.jpg,DAMIMAS_A21B_0707_4.txt,1,1,6,6,6,6,0,0,0,0,0,1,5,0,0,1,5,0
DAMIMAS_A21B_0708,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0708_1.jpg,DAMIMAS_A21B_0708_1.txt,1,1,8,8,8,8,0,0,0,0,1,1,4,2,1,1,4,2
DAMIMAS_A21B_0708,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0708_2.jpg,DAMIMAS_A21B_0708_2.txt,1,1,7,7,7,7,0,0,0,0,1,0,4,2,1,0,4,2
DAMIMAS_A21B_0708,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0708_3.jpg,DAMIMAS_A21B_0708_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0708,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0708_4.jpg,DAMIMAS_A21B_0708_4.txt,1,1,6,6,6,6,0,0,0,0,0,1,4,1,0,1,4,1
DAMIMAS_A21B_0709,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0709_1.jpg,DAMIMAS_A21B_0709_1.txt,1,1,7,7,7,7,0,0,0,0,1,2,2,2,1,2,2,2
DAMIMAS_A21B_0709,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0709_2.jpg,DAMIMAS_A21B_0709_2.txt,1,1,6,6,6,6,0,0,0,0,1,1,2,2,1,1,2,2
DAMIMAS_A21B_0709,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0709_3.jpg,DAMIMAS_A21B_0709_3.txt,1,1,7,7,7,7,0,0,0,0,2,0,3,2,2,0,3,2
DAMIMAS_A21B_0709,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0709_4.jpg,DAMIMAS_A21B_0709_4.txt,1,1,7,7,7,7,0,0,0,0,2,1,3,1,2,1,3,1
DAMIMAS_A21B_0710,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0710_1.jpg,DAMIMAS_A21B_0710_1.txt,1,1,6,6,6,6,0,0,0,0,1,2,2,1,1,2,2,1
DAMIMAS_A21B_0710,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0710_2.jpg,DAMIMAS_A21B_0710_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0710,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0710_3.jpg,DAMIMAS_A21B_0710_3.txt,1,1,7,7,7,7,0,0,0,0,2,1,3,1,2,1,3,1
DAMIMAS_A21B_0710,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0710_4.jpg,DAMIMAS_A21B_0710_4.txt,1,1,5,5,5,5,0,0,0,0,2,1,2,0,2,1,2,0
DAMIMAS_A21B_0711,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0711_1.jpg,DAMIMAS_A21B_0711_1.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0711,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0711_2.jpg,DAMIMAS_A21B_0711_2.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0711,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0711_3.jpg,DAMIMAS_A21B_0711_3.txt,1,1,5,5,5,5,0,0,0,0,1,2,1,1,1,2,1,1
DAMIMAS_A21B_0711,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0711_4.jpg,DAMIMAS_A21B_0711_4.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0712,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0712_1.jpg,DAMIMAS_A21B_0712_1.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0712,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0712_2.jpg,DAMIMAS_A21B_0712_2.txt,1,1,5,5,5,5,0,0,0,0,1,1,3,0,1,1,3,0
DAMIMAS_A21B_0712,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0712_3.jpg,DAMIMAS_A21B_0712_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,4,1,0,1,4,1
DAMIMAS_A21B_0712,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0712_4.jpg,DAMIMAS_A21B_0712_4.txt,1,1,7,7,7,7,0,0,0,0,0,1,5,1,0,1,5,1
DAMIMAS_A21B_0713,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0713_1.jpg,DAMIMAS_A21B_0713_1.txt,1,1,5,5,5,5,0,0,0,0,0,2,3,0,0,2,3,0
DAMIMAS_A21B_0713,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0713_2.jpg,DAMIMAS_A21B_0713_2.txt,1,1,5,5,5,5,0,0,0,0,0,1,3,1,0,1,3,1
DAMIMAS_A21B_0713,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0713_3.jpg,DAMIMAS_A21B_0713_3.txt,1,1,4,4,4,4,0,0,0,0,1,0,2,1,1,0,2,1
DAMIMAS_A21B_0713,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0713_4.jpg,DAMIMAS_A21B_0713_4.txt,1,1,5,5,5,5,0,0,0,0,1,1,2,1,1,1,2,1
DAMIMAS_A21B_0714,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0714_1.jpg,DAMIMAS_A21B_0714_1.txt,1,1,6,6,6,6,0,0,0,0,0,2,2,2,0,2,2,2
DAMIMAS_A21B_0714,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0714_2.jpg,DAMIMAS_A21B_0714_2.txt,1,1,7,7,7,7,0,0,0,0,0,1,4,2,0,1,4,2
DAMIMAS_A21B_0714,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0714_3.jpg,DAMIMAS_A21B_0714_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,3,2,0,1,3,2
DAMIMAS_A21B_0714,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0714_4.jpg,DAMIMAS_A21B_0714_4.txt,1,1,7,7,7,7,0,0,0,0,0,2,1,4,0,2,1,4
DAMIMAS_A21B_0715,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0715_1.jpg,DAMIMAS_A21B_0715_1.txt,1,1,6,6,6,6,0,0,0,0,1,1,4,0,1,1,4,0
DAMIMAS_A21B_0715,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0715_2.jpg,DAMIMAS_A21B_0715_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0715,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0715_3.jpg,DAMIMAS_A21B_0715_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0715,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0715_4.jpg,DAMIMAS_A21B_0715_4.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0716,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0716_1.jpg,DAMIMAS_A21B_0716_1.txt,1,1,8,8,8,8,0,0,0,0,1,1,4,2,1,1,4,2
DAMIMAS_A21B_0716,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0716_2.jpg,DAMIMAS_A21B_0716_2.txt,1,1,7,7,7,7,0,0,0,0,0,2,4,1,0,2,4,1
DAMIMAS_A21B_0716,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0716_3.jpg,DAMIMAS_A21B_0716_3.txt,1,1,6,6,6,6,0,0,0,0,0,1,5,0,0,1,5,0
DAMIMAS_A21B_0716,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0716_4.jpg,DAMIMAS_A21B_0716_4.txt,1,1,7,7,7,7,0,0,0,0,1,0,5,1,1,0,5,1
DAMIMAS_A21B_0717,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0717_1.jpg,DAMIMAS_A21B_0717_1.txt,1,1,5,5,5,5,0,0,0,0,1,0,3,1,1,0,3,1
DAMIMAS_A21B_0717,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0717_2.jpg,DAMIMAS_A21B_0717_2.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0717,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0717_3.jpg,DAMIMAS_A21B_0717_3.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0717,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0717_4.jpg,DAMIMAS_A21B_0717_4.txt,1,1,7,7,7,7,0,0,0,0,2,1,2,2,2,1,2,2
DAMIMAS_A21B_0718,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0718_1.jpg,DAMIMAS_A21B_0718_1.txt,1,1,4,4,4,4,0,0,0,0,1,1,1,1,1,1,1,1
DAMIMAS_A21B_0718,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0718_2.jpg,DAMIMAS_A21B_0718_2.txt,1,1,6,6,6,6,0,0,0,0,2,0,2,2,2,0,2,2
DAMIMAS_A21B_0718,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0718_3.jpg,DAMIMAS_A21B_0718_3.txt,1,1,8,8,8,8,0,0,0,0,2,1,3,2,2,1,3,2
DAMIMAS_A21B_0718,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0718_4.jpg,DAMIMAS_A21B_0718_4.txt,1,1,7,7,7,7,0,0,0,0,1,2,2,2,1,2,2,2
DAMIMAS_A21B_0719,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0719_1.jpg,DAMIMAS_A21B_0719_1.txt,1,1,5,5,5,5,0,0,0,0,2,0,3,0,2,0,3,0
DAMIMAS_A21B_0719,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0719_2.jpg,DAMIMAS_A21B_0719_2.txt,1,1,6,6,6,6,0,0,0,0,1,1,4,0,1,1,4,0
DAMIMAS_A21B_0719,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0719_3.jpg,DAMIMAS_A21B_0719_3.txt,1,1,4,4,4,4,0,0,0,0,0,1,3,0,0,1,3,0
DAMIMAS_A21B_0719,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0719_4.jpg,DAMIMAS_A21B_0719_4.txt,1,1,4,4,4,4,0,0,0,0,1,0,3,0,1,0,3,0
DAMIMAS_A21B_0720,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0720_1.jpg,DAMIMAS_A21B_0720_1.txt,1,1,6,6,6,6,0,0,0,0,2,0,4,0,2,0,4,0
DAMIMAS_A21B_0720,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0720_2.jpg,DAMIMAS_A21B_0720_2.txt,1,1,6,6,6,6,0,0,0,0,1,0,5,0,1,0,5,0
DAMIMAS_A21B_0720,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0720_3.jpg,DAMIMAS_A21B_0720_3.txt,1,1,7,7,7,7,0,0,0,0,2,0,4,1,2,0,4,1
DAMIMAS_A21B_0720,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0720_4.jpg,DAMIMAS_A21B_0720_4.txt,1,1,6,6,6,6,0,0,0,0,2,0,3,1,2,0,3,1
DAMIMAS_A21B_0721,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0721_1.jpg,DAMIMAS_A21B_0721_1.txt,1,1,7,7,7,7,0,0,0,0,0,1,5,1,0,1,5,1
DAMIMAS_A21B_0721,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0721_2.jpg,DAMIMAS_A21B_0721_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0721,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0721_3.jpg,DAMIMAS_A21B_0721_3.txt,1,1,8,8,8,8,0,0,0,0,2,1,4,1,2,1,4,1
DAMIMAS_A21B_0721,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0721_4.jpg,DAMIMAS_A21B_0721_4.txt,1,1,6,6,6,6,0,0,0,0,1,0,5,0,1,0,5,0
DAMIMAS_A21B_0722,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0722_1.jpg,DAMIMAS_A21B_0722_1.txt,1,1,4,4,4,4,0,0,0,0,0,1,2,1,0,1,2,1
DAMIMAS_A21B_0722,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0722_2.jpg,DAMIMAS_A21B_0722_2.txt,1,1,5,5,5,5,0,0,0,0,0,1,3,1,0,1,3,1
DAMIMAS_A21B_0722,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0722_3.jpg,DAMIMAS_A21B_0722_3.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0722,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0722_4.jpg,DAMIMAS_A21B_0722_4.txt,1,1,6,6,6,6,0,0,0,0,1,1,3,1,1,1,3,1
DAMIMAS_A21B_0723,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0723_1.jpg,DAMIMAS_A21B_0723_1.txt,1,1,9,9,9,9,0,0,0,0,2,2,3,2,2,2,3,2
DAMIMAS_A21B_0723,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0723_2.jpg,DAMIMAS_A21B_0723_2.txt,1,1,10,10,10,10,0,0,0,0,1,3,4,2,1,3,4,2
DAMIMAS_A21B_0723,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0723_3.jpg,DAMIMAS_A21B_0723_3.txt,1,1,8,8,8,8,0,0,0,0,0,2,4,2,0,2,4,2
DAMIMAS_A21B_0723,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0723_4.jpg,DAMIMAS_A21B_0723_4.txt,1,1,9,9,9,9,0,0,0,0,1,2,3,3,1,2,3,3
DAMIMAS_A21B_0724,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0724_1.jpg,DAMIMAS_A21B_0724_1.txt,1,1,3,3,3,3,0,0,0,0,1,0,1,1,1,0,1,1
DAMIMAS_A21B_0724,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0724_2.jpg,DAMIMAS_A21B_0724_2.txt,1,1,4,4,4,4,0,0,0,0,1,1,1,1,1,1,1,1
DAMIMAS_A21B_0724,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0724_3.jpg,DAMIMAS_A21B_0724_3.txt,1,1,5,5,5,5,0,0,0,0,1,3,1,0,1,3,1,0
DAMIMAS_A21B_0724,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0724_4.jpg,DAMIMAS_A21B_0724_4.txt,1,1,5,5,5,5,0,0,0,0,0,2,2,1,0,2,2,1
DAMIMAS_A21B_0725,val,DAMIMAS,sisi_1,DAMIMAS_A21B_0725_1.jpg,DAMIMAS_A21B_0725_1.txt,1,1,3,3,3,3,0,0,0,0,0,1,1,1,0,1,1,1
DAMIMAS_A21B_0725,val,DAMIMAS,sisi_2,DAMIMAS_A21B_0725_2.jpg,DAMIMAS_A21B_0725_2.txt,1,1,3,3,3,3,0,0,0,0,0,1,2,0,0,1,2,0
DAMIMAS_A21B_0725,val,DAMIMAS,sisi_3,DAMIMAS_A21B_0725_3.jpg,DAMIMAS_A21B_0725_3.txt,1,1,4,4,4,4,0,0,0,0,0,1,3,0,0,1,3,0
DAMIMAS_A21B_0725,val,DAMIMAS,sisi_4,DAMIMAS_A21B_0725_4.jpg,DAMIMAS_A21B_0725_4.txt,1,1,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0
DAMIMAS_A21B_0726,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0726_1.jpg,DAMIMAS_A21B_0726_1.txt,1,1,6,6,6,6,0,0,0,0,1,1,4,0,1,1,4,0
DAMIMAS_A21B_0726,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0726_2.jpg,DAMIMAS_A21B_0726_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0726,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0726_3.jpg,DAMIMAS_A21B_0726_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0726,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0726_4.jpg,DAMIMAS_A21B_0726_4.txt,1,1,7,7,7,7,0,0,0,0,1,1,4,1,1,1,4,1
DAMIMAS_A21B_0727,test,DAMIMAS,sisi_1,DAMIMAS_A21B_0727_1.jpg,DAMIMAS_A21B_0727_1.txt,1,1,9,9,9,9,0,0,0,0,2,0,6,1,2,0,6,1
DAMIMAS_A21B_0727,test,DAMIMAS,sisi_2,DAMIMAS_A21B_0727_2.jpg,DAMIMAS_A21B_0727_2.txt,1,1,7,7,7,7,0,0,0,0,1,1,5,0,1,1,5,0
DAMIMAS_A21B_0727,test,DAMIMAS,sisi_3,DAMIMAS_A21B_0727_3.jpg,DAMIMAS_A21B_0727_3.txt,1,1,8,8,8,8,0,0,0,0,1,1,4,2,1,1,4,2
DAMIMAS_A21B_0727,test,DAMIMAS,sisi_4,DAMIMAS_A21B_0727_4.jpg,DAMIMAS_A21B_0727_4.txt,1,1,8,8,8,8,0,0,0,0,2,0,4,2,2,0,4,2
DAMIMAS_A21B_0728,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0728_1.jpg,DAMIMAS_A21B_0728_1.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0728,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0728_2.jpg,DAMIMAS_A21B_0728_2.txt,1,1,7,7,7,7,0,0,0,0,1,0,4,2,1,0,4,2
DAMIMAS_A21B_0728,train,DAMIMAS,sisi_3,DAMIMAS_A21B_0728_3.jpg,DAMIMAS_A21B_0728_3.txt,1,1,7,7,7,7,0,0,0,0,1,1,3,2,1,1,3,2
DAMIMAS_A21B_0728,train,DAMIMAS,sisi_4,DAMIMAS_A21B_0728_4.jpg,DAMIMAS_A21B_0728_4.txt,1,1,7,7,7,7,0,0,0,0,1,2,2,2,1,2,2,2
DAMIMAS_A21B_0729,train,DAMIMAS,sisi_1,DAMIMAS_A21B_0729_1.jpg,DAMIMAS_A21B_0729_1.txt,1,1,7,7,7,7,0,0,0,0,1,1,5,0,1,1,5,0
DAMIMAS_A21B_0729,train,DAMIMAS,sisi_2,DAMIMAS_A21B_0729_2.jpg,DAMIMAS_A21B_0729_2.txt,1,1,6,6,6,6,0,0,0,0,1,0,5,0,1,0,5,0
