tree_id,split,domain,side,side_index,width,height,bbox_count_field,bbox_count_from_annotations,summary_by_side_count
DAMIMAS_A21B_0780,train,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0780,train,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0781,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0781,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0781,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0781,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0782,val,DAMIMAS,sisi_1,0,960,1280,2,2,2
DAMIMAS_A21B_0782,val,DAMIMAS,sisi_2,1,960,1280,1,1,1
DAMIMAS_A21B_0782,val,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0782,val,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0783,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0783,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0783,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0783,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0784,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0784,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0784,train,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0784,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0785,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0785,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0785,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0785,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0786,val,DAMIMAS,sisi_1,0,960,1280,2,2,2
DAMIMAS_A21B_0786,val,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0786,val,DAMIMAS,sisi_3,2,960,1280,1,1,1
DAMIMAS_A21B_0786,val,DAMIMAS,sisi_4,3,960,1280,1,1,1
DAMIMAS_A21B_0787,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0787,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0787,val,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0787,val,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0788,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0788,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0788,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0788,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0789,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0789,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0789,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0789,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0790,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0790,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0790,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0790,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0791,test,DAMIMAS,sisi_1,0,960,1280,2,2,2
DAMIMAS_A21B_0791,test,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0791,test,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0791,test,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0792,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0792,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0792,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0792,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0793,train,DAMIMAS,sisi_1,0,960,1280,0,0,0
DAMIMAS_A21B_0793,train,DAMIMAS,sisi_2,1,960,1280,0,0,0
DAMIMAS_A21B_0793,train,DAMIMAS,sisi_3,2,960,1280,0,0,0
DAMIMAS_A21B_0793,train,DAMIMAS,sisi_4,3,960,1280,0,0,0
DAMIMAS_A21B_0794,val,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0794,val,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0794,val,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0794,val,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0795,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0795,val,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0795,val,DAMIMAS,sisi_3,2,960,1280,1,1,1
DAMIMAS_A21B_0795,val,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0796,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0796,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0796,val,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0796,val,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0797,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0797,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0797,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0797,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0798,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0798,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0798,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0798,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0799,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0799,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0799,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0799,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0800,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0800,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0800,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0800,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0801,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0801,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0801,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0801,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0802,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0802,train,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0802,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0802,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0803,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0803,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0803,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0803,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0804,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0804,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0804,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0804,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0805,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0805,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0805,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0805,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0806,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0806,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0806,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0806,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0807,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0807,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0807,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0807,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0808,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0808,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0808,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0808,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0809,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0809,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0809,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0809,val,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_6,5,960,1280,6,6,6
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_7,6,960,1280,6,6,6
DAMIMAS_A21B_0810,val,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_6,5,960,1280,6,6,6
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0811,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_6,5,960,1280,6,6,6
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0812,val,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_5,4,960,1280,2,2,2
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_6,5,960,1280,1,1,1
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0813,test,DAMIMAS,sisi_8,7,960,1280,4,4,4
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_5,4,960,1280,3,3,3
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_6,5,960,1280,3,3,3
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0814,test,DAMIMAS,sisi_8,7,960,1280,2,2,2
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_5,4,960,1280,8,8,8
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_7,6,960,1280,7,7,7
DAMIMAS_A21B_0815,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_5,4,960,1280,6,6,6
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_7,6,960,1280,3,3,3
DAMIMAS_A21B_0816,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_6,5,960,1280,4,4,4
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0817,val,DAMIMAS,sisi_8,7,960,1280,3,3,3
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_6,5,960,1280,5,5,5
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0818,train,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_5,4,960,1280,6,6,6
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_7,6,960,1280,7,7,7
DAMIMAS_A21B_0819,train,DAMIMAS,sisi_8,7,960,1280,4,4,4
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_5,4,960,1280,6,6,6
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0820,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_4,3,960,1280,2,2,2
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_6,5,960,1280,2,2,2
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0821,val,DAMIMAS,sisi_8,7,960,1280,4,4,4
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_6,5,960,1280,5,5,5
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0822,test,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_2,1,960,1280,7,7,7
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_5,4,960,1280,7,7,7
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_6,5,960,1280,8,8,8
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_7,6,960,1280,9,9,9
DAMIMAS_A21B_0823,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_6,5,960,1280,6,6,6
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0824,val,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_6,5,960,1280,4,4,4
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0825,val,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_2,1,960,1280,3,3,3
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_5,4,960,1280,2,2,2
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_6,5,960,1280,3,3,3
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_7,6,960,1280,2,2,2
DAMIMAS_A21B_0826,val,DAMIMAS,sisi_8,7,960,1280,3,3,3
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_7,6,960,1280,6,6,6
DAMIMAS_A21B_0827,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_4,3,960,1280,7,7,7
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_5,4,960,1280,6,6,6
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0828,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_1,0,960,1280,5,5,5
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_3,2,960,1280,3,3,3
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_6,5,960,1280,1,1,1
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_7,6,960,1280,5,5,5
DAMIMAS_A21B_0829,val,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_2,1,960,1280,4,4,4
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_3,2,960,1280,4,4,4
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_4,3,960,1280,4,4,4
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_5,4,960,1280,5,5,5
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_6,5,960,1280,5,5,5
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0830,train,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_1,0,960,1280,7,7,7
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_2,1,960,1280,6,6,6
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_3,2,960,1280,6,6,6
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_4,3,960,1280,6,6,6
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_5,4,960,1280,7,7,7
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_6,5,960,1280,7,7,7
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_7,6,960,1280,7,7,7
DAMIMAS_A21B_0831,train,DAMIMAS,sisi_8,7,960,1280,6,6,6
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_1,0,960,1280,4,4,4
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_3,2,960,1280,5,5,5
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_6,5,960,1280,5,5,5
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_7,6,960,1280,4,4,4
DAMIMAS_A21B_0832,train,DAMIMAS,sisi_8,7,960,1280,5,5,5
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_1,0,960,1280,3,3,3
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_2,1,960,1280,2,2,2
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_3,2,960,1280,2,2,2
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_4,3,960,1280,3,3,3
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_5,4,960,1280,4,4,4
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_6,5,960,1280,3,3,3
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_7,6,960,1280,2,2,2
DAMIMAS_A21B_0833,train,DAMIMAS,sisi_8,7,960,1280,3,3,3
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_1,0,960,1280,6,6,6
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_2,1,960,1280,5,5,5
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_3,2,960,1280,7,7,7
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_4,3,960,1280,5,5,5
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_5,4,960,1280,7,7,7
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_6,5,960,1280,5,5,5
DAMIMAS_A21B_0834,train,DAMIMAS,sisi_7,6,960,1280,6,6,6
