tree_id,split,domain,side,side_index,box_index,class_id,class_name,x_center,y_center,w_norm,h_norm,area_norm
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_4,3,5,2,B3,0.696875,0.290234,0.116667,0.092969,0.010846414323
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,0,0,B1,0.742708,0.437109,0.172917,0.127344,0.022019942448
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,1,0,B1,0.295833,0.425,0.172917,0.132813,0.022965625520999997
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,2,2,B3,0.40625,0.364844,0.16875,0.1625,0.027421875000000002
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,3,2,B3,0.608854,0.39375,0.180208,0.14375,0.025904899999999998
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,4,3,B4,0.546354,0.296094,0.103125,0.090625,0.009345703124999999
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_5,4,5,2,B3,0.720833,0.328516,0.141667,0.097656,0.013834632551999999
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,0,0,B1,0.417708,0.444141,0.164583,0.128906,0.021215736198
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,1,2,B3,0.58125,0.385547,0.154167,0.125781,0.019391279427
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,2,2,B3,0.406771,0.344922,0.153125,0.096094,0.01471439375
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,3,3,B4,0.631771,0.313672,0.088542,0.074219,0.006571498697999999
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,4,2,B3,0.717187,0.400391,0.115625,0.097656,0.011291475
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_6,5,5,1,B2,0.291146,0.405469,0.101042,0.085938,0.008683347396000001
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_7,6,0,0,B1,0.549479,0.492969,0.113542,0.107813,0.012241303646
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_7,6,1,1,B2,0.390625,0.472656,0.139583,0.092188,0.012867877604000003
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_7,6,2,2,B3,0.692187,0.482422,0.103125,0.083594,0.00862063125
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_7,6,3,3,B4,0.641146,0.424609,0.094792,0.069531,0.006590982552
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_7,6,4,2,B3,0.490625,0.4125,0.122917,0.076563,0.009410894271000001
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,0,0,B1,0.709896,0.372266,0.167708,0.111719,0.018736170051999998
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,1,1,B2,0.5125,0.351953,0.189583,0.158594,0.030066726302000003
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,2,2,B3,0.329688,0.325,0.157292,0.142187,0.022364877604
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,3,1,B2,0.255208,0.390625,0.147917,0.10625,0.01571618125
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,4,2,B3,0.629687,0.269922,0.132292,0.097656,0.012919107552
DAMIMAS_A21B_0842,train,DAMIMAS,sisi_8,7,5,3,B4,0.744792,0.303906,0.1,0.076563,0.007656300000000001
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_1,0,0,2,B3,0.526042,0.428516,0.0875,0.071094,0.006220725
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_1,0,1,1,B2,0.321875,0.473828,0.08125,0.072656,0.0059033
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_1,0,2,2,B3,0.353125,0.407813,0.064583,0.042188,0.0027246276040000005
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_1,0,3,2,B3,0.636979,0.467969,0.111458,0.110937,0.012364816146
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_2,1,0,1,B2,0.351042,0.499219,0.079167,0.064062,0.005071596354
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_2,1,1,2,B3,0.414063,0.454688,0.090625,0.042188,0.0038232875
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_2,1,2,2,B3,0.588021,0.492188,0.051042,0.04375,0.0022330874999999997
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_3,2,0,1,B2,0.420312,0.426953,0.084375,0.055469,0.004680196875
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_3,2,1,2,B3,0.467187,0.397656,0.053125,0.048438,0.00257326875
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_3,2,2,2,B3,0.564583,0.426172,0.079167,0.069531,0.005504560677
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,0,1,B2,0.530208,0.500391,0.085417,0.071094,0.006072636198000001
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,1,2,B3,0.557292,0.452344,0.066667,0.032813,0.0021875442710000003
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,2,2,B3,0.38125,0.506641,0.070833,0.061719,0.0043717419269999995
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,3,2,B3,0.446354,0.469922,0.084375,0.047656,0.004020975
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,4,3,B4,0.454167,0.428516,0.05,0.030469,0.00152345
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,5,2,B3,0.629167,0.498047,0.060417,0.063281,0.003823248177
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_4,3,6,3,B4,0.401562,0.447656,0.040625,0.029687,0.0012060343750000002
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_5,4,0,2,B3,0.552604,0.430859,0.076042,0.072656,0.0055249075519999994
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_5,4,1,1,B2,0.66875,0.463281,0.102083,0.082812,0.008453697396
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_5,4,2,3,B4,0.557813,0.367188,0.092708,0.0375,0.0034765499999999997
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_5,4,3,2,B3,0.399479,0.451953,0.096875,0.089844,0.0087036375
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_5,4,4,2,B3,0.330729,0.455859,0.069792,0.063281,0.0044165075520000005
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_6,5,0,2,B3,0.345313,0.479687,0.063542,0.0625,0.003971375
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_6,5,1,2,B3,0.504687,0.463672,0.128125,0.066406,0.00850826875
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_6,5,2,3,B4,0.526042,0.400391,0.079167,0.061719,0.004886108073
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_6,5,3,2,B3,0.6625,0.467187,0.120833,0.089063,0.010761749479
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_6,5,4,2,B3,0.413021,0.430859,0.082292,0.052344,0.004307492448
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_7,6,0,2,B3,0.565625,0.490625,0.102083,0.075,0.007656224999999999
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_7,6,1,2,B3,0.409375,0.521094,0.127083,0.048438,0.006155646354
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_7,6,2,2,B3,0.330208,0.558594,0.06875,0.079687,0.00547848125
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_7,6,3,2,B3,0.697396,0.532031,0.109375,0.06875,0.007519531250000001
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_7,6,4,3,B4,0.70625,0.473828,0.05625,0.049219,0.00276856875
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_8,7,0,2,B3,0.615625,0.476172,0.141667,0.094531,0.013391923177
DAMIMAS_A21B_0843,test,DAMIMAS,sisi_8,7,1,2,B3,0.421875,0.492188,0.154167,0.082812,0.012766877603999999
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_1,0,0,1,B2,0.321875,0.296875,0.152083,0.146875,0.022337190625
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_1,0,1,2,B3,0.496354,0.246875,0.155208,0.114062,0.017703334896
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_1,0,2,3,B4,0.385937,0.185156,0.115625,0.1,0.011562500000000002
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_1,0,3,2,B3,0.66875,0.213672,0.114583,0.125781,0.014412364323
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_1,0,4,1,B2,0.744792,0.305859,0.08125,0.121094,0.009838887499999999
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_2,1,0,1,B2,0.419792,0.168359,0.14375,0.124219,0.017856481249999997
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_2,1,1,2,B3,0.683854,0.141797,0.213542,0.139844,0.029862567448
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_2,1,2,3,B4,0.514583,0.042969,0.095833,0.079687,0.007636644271
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_2,1,3,2,B3,0.285417,0.116016,0.154167,0.094531,0.014573560677
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_2,1,4,1,B2,0.277604,0.226953,0.144792,0.117969,0.017080967448
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,0,1,B2,0.638021,0.366406,0.151042,0.15,0.0226563
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,1,3,B4,0.655729,0.254297,0.138542,0.083594,0.011581279948
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,2,2,B3,0.495312,0.294141,0.130208,0.119531,0.015563892448
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,3,1,B2,0.340625,0.361719,0.139583,0.140625,0.019628859375000002
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,4,2,B3,0.369271,0.259766,0.146875,0.077344,0.0113599
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_3,2,5,2,B3,0.758854,0.338281,0.042708,0.060937,0.002602497396
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_4,3,0,0,B1,0.301042,0.344531,0.158333,0.1375,0.021770787500000003
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_4,3,1,1,B2,0.4875,0.322656,0.172917,0.132813,0.022965625520999997
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_4,3,2,2,B3,0.654167,0.286328,0.133333,0.111719,0.014895829427
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_4,3,3,1,B2,0.749479,0.363281,0.073958,0.10625,0.0078580375
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_4,3,4,2,B3,0.352604,0.241016,0.144792,0.082031,0.011877432552000002
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_5,4,0,0,B1,0.411458,0.398828,0.172917,0.152344,0.026342867448
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_5,4,1,1,B2,0.591146,0.356641,0.128125,0.133594,0.017116731249999996
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_5,4,2,2,B3,0.449479,0.296484,0.096875,0.074219,0.007189965624999999
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_5,4,3,2,B3,0.300521,0.316406,0.094792,0.0625,0.0059245
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_5,4,4,3,B4,0.607812,0.265234,0.092708,0.071094,0.006590982552
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,0,0,B1,0.534375,0.439063,0.1375,0.128125,0.0176171875
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,1,1,B2,0.647396,0.422266,0.076042,0.111719,0.008495336198
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,2,2,B3,0.558333,0.353125,0.110417,0.0625,0.0069010625
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,3,2,B3,0.405729,0.387891,0.105208,0.125781,0.013233167448
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,4,2,B3,0.347917,0.348828,0.070833,0.066406,0.004703736198
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_6,5,5,1,B2,0.307292,0.420312,0.083333,0.085938,0.007161471354
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,0,0,B1,0.705208,0.383984,0.135417,0.169531,0.022957379427
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,1,2,B3,0.564583,0.33125,0.15,0.18125,0.0271875
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,2,2,B3,0.397396,0.265625,0.071875,0.06875,0.00494140625
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,3,1,B2,0.353125,0.372266,0.15,0.077344,0.011601599999999998
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,4,2,B3,0.255729,0.297266,0.084375,0.085156,0.0071850375
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_7,6,5,2,B3,0.676042,0.2875,0.05625,0.0625,0.003515625
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,0,1,B2,0.641667,0.331641,0.139583,0.169531,0.023663645573
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,1,2,B3,0.746875,0.273047,0.066667,0.060156,0.0040104200520000004
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,2,2,B3,0.654167,0.217578,0.089583,0.057031,0.005109008072999999
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,3,2,B3,0.495833,0.244141,0.116667,0.094531,0.011028648177000002
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,4,2,B3,0.372396,0.284766,0.117708,0.083594,0.009839682552
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,5,2,B3,0.320833,0.232422,0.05625,0.066406,0.0037353375000000006
DAMIMAS_A21B_0844,train,DAMIMAS,sisi_8,7,6,1,B2,0.307292,0.336719,0.075,0.1125,0.0084375
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_1,0,0,3,B4,0.272396,0.280078,0.132292,0.121094,0.016019767448
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_1,0,1,3,B4,0.341146,0.217578,0.132292,0.132031,0.017466645052
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_1,0,2,3,B4,0.659896,0.267578,0.142708,0.132031,0.018841879948
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_2,1,0,3,B4,0.352604,0.260156,0.182292,0.134375,0.0244954875
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_2,1,1,3,B4,0.688021,0.234375,0.146875,0.1375,0.020195312500000003
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_2,1,2,3,B4,0.494792,0.203516,0.14375,0.147656,0.02122555
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_3,2,0,0,B1,0.333333,0.287891,0.133333,0.121094,0.016145826302
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_3,2,1,2,B3,0.438542,0.233203,0.125,0.102344,0.012793
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_3,2,2,3,B4,0.592187,0.272266,0.153125,0.160156,0.0245238875
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_4,3,0,0,B1,0.451562,0.253906,0.148958,0.148438,0.022111027603999998
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_4,3,1,2,B3,0.306771,0.233203,0.059375,0.113281,0.006726059375
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_4,3,2,3,B4,0.715104,0.244922,0.121875,0.133594,0.016281768749999998
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_5,4,0,0,B1,0.588021,0.280469,0.176042,0.125,0.02200525
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_5,4,1,2,B3,0.407292,0.245703,0.13125,0.133594,0.0175342125
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_6,5,0,2,B3,0.319792,0.319922,0.1375,0.128906,0.017724575
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_6,5,1,0,B1,0.722917,0.298047,0.13125,0.075781,0.00994625625
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_6,5,2,2,B3,0.563021,0.269141,0.146875,0.124219,0.018244665625
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_7,6,0,2,B3,0.433854,0.275781,0.176042,0.146875,0.025856168750000002
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_8,7,0,2,B3,0.593229,0.365625,0.073958,0.092188,0.0068180401040000005
DAMIMAS_A21B_0845,val,DAMIMAS,sisi_8,7,1,3,B4,0.397917,0.303125,0.10625,0.090625,0.00962890625
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_1,0,0,1,B2,0.704167,0.323047,0.216667,0.171094,0.037070423697999996
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_1,0,1,1,B2,0.303646,0.270313,0.201042,0.159375,0.03204106875
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_1,0,2,2,B3,0.514062,0.222656,0.192708,0.1625,0.03131505
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_2,1,0,1,B2,0.515104,0.259375,0.192708,0.196875,0.0379393875
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_2,1,1,2,B3,0.70625,0.253125,0.204167,0.173437,0.035410111979
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_2,1,2,1,B2,0.250521,0.307812,0.234375,0.160938,0.03771984375
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_3,2,0,1,B2,0.691667,0.282422,0.166667,0.157031,0.026171885677000004
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_3,2,1,1,B2,0.489063,0.3125,0.173958,0.145313,0.025278358854
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_3,2,2,2,B3,0.364583,0.259766,0.177083,0.133594,0.023657226301999998
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_3,2,3,1,B2,0.286458,0.33125,0.166667,0.121875,0.020312540625
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_4,3,0,1,B2,0.617708,0.373047,0.15,0.135156,0.0202734
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_4,3,1,1,B2,0.305208,0.361719,0.172917,0.129688,0.022425259896
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_4,3,2,2,B3,0.480208,0.301563,0.1375,0.13125,0.018046875000000004
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_5,4,0,1,B2,0.503646,0.316797,0.178125,0.142969,0.025466353125000004
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_5,4,1,2,B3,0.673958,0.288672,0.141667,0.116406,0.016490888801999996
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_5,4,2,2,B3,0.288021,0.316406,0.140625,0.109375,0.015380859375
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_6,5,0,1,B2,0.692187,0.348047,0.192708,0.163281,0.031465554948
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_6,5,1,2,B3,0.386979,0.316406,0.144792,0.125,0.018099
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_6,5,2,1,B2,0.328646,0.382031,0.186458,0.109375,0.02039384375
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_7,6,0,2,B3,0.559896,0.310547,0.178125,0.153906,0.027414506249999998
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_7,6,1,1,B2,0.350521,0.352344,0.182292,0.139063,0.025350072396
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_7,6,2,2,B3,0.280208,0.279297,0.152083,0.091406,0.013901298698
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_8,7,0,2,B3,0.640104,0.327734,0.130208,0.130469,0.016988107552
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_8,7,1,1,B2,0.473958,0.3375,0.158333,0.14375,0.02276036875
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_8,7,2,2,B3,0.369271,0.276562,0.123958,0.115625,0.01433264375
DAMIMAS_A21B_0846,train,DAMIMAS,sisi_8,7,3,1,B2,0.2875,0.317969,0.139583,0.10625,0.01483069375
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_1,0,0,1,B2,0.508854,0.505469,0.136458,0.098437,0.013432516145999999
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_1,0,1,2,B3,0.671354,0.485938,0.132292,0.085938,0.011368909896
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_1,0,2,2,B3,0.371354,0.473438,0.109375,0.117188,0.0128174375
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_1,0,3,2,B3,0.468229,0.411719,0.103125,0.082812,0.008539987499999999
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_1,0,4,2,B3,0.583854,0.432031,0.057292,0.05625,0.0032226750000000004
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_2,1,0,0,B1,0.263021,0.51875,0.144792,0.11875,0.01719405
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_2,1,1,2,B3,0.404687,0.462891,0.201042,0.139844,0.028114517448
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_2,1,2,1,B2,0.616667,0.478516,0.14375,0.117969,0.01695804375
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_2,1,3,2,B3,0.579688,0.383203,0.080208,0.078906,0.006328892448000001
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_2,1,4,2,B3,0.685417,0.393359,0.091667,0.064844,0.0059440549479999995
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,0,0,B1,0.471354,0.466797,0.180208,0.111719,0.020132657552
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,1,2,B3,0.635417,0.404297,0.152083,0.128906,0.019604411197999997
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,2,2,B3,0.320313,0.430469,0.084375,0.109375,0.009228515625000001
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,3,2,B3,0.430208,0.360156,0.11875,0.084375,0.01001953125
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,4,1,B2,0.755208,0.438672,0.102083,0.121094,0.012361638801999999
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_3,2,5,2,B3,0.717708,0.317188,0.054167,0.05,0.00270835
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,0,0,B1,0.545312,0.543359,0.144792,0.092969,0.013461167448
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,1,2,B3,0.394792,0.522266,0.108333,0.102344,0.011087232552
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,2,2,B3,0.317188,0.470313,0.061458,0.046875,0.0028808437499999997
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,3,2,B3,0.514583,0.468359,0.066667,0.066406,0.004427088802
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,4,1,B2,0.593229,0.468359,0.105208,0.039844,0.0041919075519999995
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_4,3,5,3,B4,0.6,0.430469,0.06875,0.032813,0.00225589375
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_5,4,0,0,B1,0.726042,0.414844,0.166667,0.125,0.020833375
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_5,4,1,2,B3,0.586979,0.383984,0.086458,0.122656,0.010604592448
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_5,4,2,2,B3,0.648438,0.305859,0.098958,0.069531,0.0068806486979999994
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_5,4,3,2,B3,0.4,0.346484,0.127083,0.116406,0.014793223698
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_5,4,4,1,B2,0.330208,0.421094,0.127083,0.115625,0.014693971875000001
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_6,5,0,1,B2,0.388021,0.434766,0.151042,0.094531,0.014278151302
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_6,5,1,2,B3,0.5625,0.386328,0.104167,0.141406,0.014729838802
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_6,5,2,2,B3,0.684896,0.39375,0.132292,0.126562,0.016743140104
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_6,5,3,0,B1,0.741146,0.481641,0.048958,0.061719,0.0030216388020000004
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,0,1,B2,0.647396,0.455859,0.180208,0.147656,0.026608792448000004
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,1,2,B3,0.441667,0.433594,0.147917,0.134375,0.019876346875
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,2,2,B3,0.288021,0.426563,0.101042,0.109375,0.011051468750000001
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,3,2,B3,0.725521,0.354297,0.130208,0.082031,0.010681092448
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,4,2,B3,0.535417,0.338281,0.085417,0.0875,0.0074739875
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_7,6,5,2,B3,0.316146,0.342187,0.065625,0.0625,0.0041015625
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,0,1,B2,0.371354,0.542969,0.157292,0.104688,0.016466584896
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,1,2,B3,0.297396,0.503125,0.034375,0.06875,0.0023632812500000004
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,2,2,B3,0.3625,0.447656,0.091667,0.084375,0.007734403125000001
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,3,2,B3,0.508854,0.484375,0.096875,0.117188,0.0113525875
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,4,2,B3,0.629167,0.523047,0.108333,0.089844,0.009733070052
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,5,2,B3,0.648958,0.450781,0.102083,0.0625,0.0063801875
DAMIMAS_A21B_0847,test,DAMIMAS,sisi_8,7,6,1,B2,0.697396,0.553906,0.103125,0.103125,0.010634765624999999
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_1,0,0,2,B3,0.438542,0.602344,0.10625,0.101563,0.01079106875
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_1,0,1,2,B3,0.349479,0.578125,0.080208,0.089063,0.007143565104000001
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_1,0,2,2,B3,0.629167,0.583594,0.079167,0.103125,0.008164096875
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_2,1,0,2,B3,0.396875,0.620313,0.133333,0.096875,0.012916634375000001
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_2,1,1,2,B3,0.5375,0.631641,0.114583,0.071094,0.008146163802
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_2,1,2,2,B3,0.656771,0.603516,0.059375,0.069531,0.004128403124999999
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_2,1,3,1,B2,0.318229,0.648047,0.069792,0.052344,0.0036531924480000004
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_3,2,0,2,B3,0.507813,0.557422,0.121875,0.083594,0.01018801875
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_3,2,1,2,B3,0.628646,0.566016,0.073958,0.055469,0.004102376301999999
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_3,2,2,1,B2,0.383854,0.586719,0.082292,0.0625,0.00514325
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_4,3,0,1,B2,0.334375,0.571094,0.125,0.103125,0.012890625
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_4,3,1,2,B3,0.351563,0.491406,0.098958,0.08125,0.008040337500000001
DAMIMAS_A21B_0848,val,DAMIMAS,sisi_4,3,2,2,B3,0.554167,0.562109,0.110417,0.091406,0.010092776302000001
